token_index,token,label,is_switch_point,switch_to,iob_label
8441,stong,allo,False,,I-allo
8442,phrag,allo,False,,I-allo
8443,brgya,allo,False,,I-allo
8444,pa,allo,False,,I-allo
8445,glegs,allo,False,,I-allo
8446,bam,allo,False,,I-allo
8447,bzhir,allo,False,,I-allo
8448,bgos,allo,False,,I-allo
8449,te,allo,False,,I-allo
8450,thugs,allo,False,,I-allo
8451,kar,allo,False,,I-allo
8452,'dzin,allo,False,,I-allo
8453,pa,allo,False,,I-allo
8454,/,allo,False,,I-allo
8455,gzhan,allo,False,,I-allo
8456,gyis,allo,False,,I-allo
8457,shes,allo,False,,I-allo
8458,rab,allo,False,,I-allo
8459,kyi,allo,False,,I-allo
8460,ral,allo,False,,I-allo
8461,gri,allo,False,,I-allo
8462,'dzin,allo,False,,I-allo
8463,pa,allo,False,,I-allo
8464,bsgom,allo,False,,I-allo
8465,par,allo,False,,I-allo
8466,bya'o,allo,False,,I-allo
8467,/,allo,False,,I-allo
8468,/,allo,False,,I-allo
8469,gdan,allo,False,,I-allo
8470,gyi,allo,False,,I-allo
8471,sangs,allo,False,,I-allo
8472,rgyas,allo,False,,I-allo
8473,dang,allo,False,,I-allo
8474,'og,allo,False,,I-allo
8475,nas,allo,False,,I-allo
8476,ston,allo,False,,I-allo
8477,pa'i,allo,False,,I-allo
8478,ye,allo,False,,I-allo
8479,shes,allo,False,,I-allo
8480,sems,allo,False,,I-allo
8481,dpa',allo,False,,I-allo
8482,rnams,allo,False,,I-allo
8483,ni,allo,False,,I-allo
8484,/,allo,False,,I-allo
8485,mos,allo,False,,I-allo
8486,pa'i,allo,False,,I-allo
8487,dbang,allo,False,,I-allo
8488,gis,allo,False,,I-allo
8489,rigs,allo,False,,I-allo
8490,so,allo,False,,I-allo
8491,sor,allo,False,,I-allo
8492,bsgyur,allo,False,,I-allo
8493,bar,allo,False,,I-allo
8494,bya'o,allo,False,,I-allo
8495,/,allo,False,,I-allo
8496,/,allo,False,,I-allo
8497,zhes,allo,False,,I-allo
8498,shes,allo,False,,I-allo
8499,par,allo,False,,I-allo
8500,bya'o,allo,False,,I-allo
8501,/,allo,False,,I-allo
8502,/,allo,False,,I-allo
8503,dang,allo,False,,I-allo
8504,po'i,allo,False,,I-allo
8505,sangs,allo,False,,I-allo
8506,rgyas,allo,False,,I-allo
8507,de'i,allo,False,,I-allo
8508,thugs,allo,False,,I-allo
8509,kar,allo,False,,I-allo
8510,shes,allo,False,,I-allo
8511,rab,allo,False,,I-allo
8512,kyi,allo,False,,I-allo
8513,'khor,allo,False,,I-allo
8514,lo,allo,False,,I-allo
8515,bsgom,allo,False,,I-allo
8516,par,allo,False,,I-allo
8517,bya,allo,False,,I-allo
8518,ste,allo,False,,I-allo
8519,/,allo,False,,I-allo
8520,de,allo,False,,I-allo
8521,yang,allo,False,,I-allo
8522,a,allo,False,,I-allo
8523,las,allo,False,,I-allo
8524,skyes,allo,False,,I-allo
8525,pa,allo,False,,I-allo
8526,kha,allo,False,,I-allo
8527,dog,allo,False,,I-allo
8528,drug,allo,False,,I-allo
8529,dang,allo,False,,I-allo
8530,ldan,allo,False,,I-allo
8531,pa,allo,False,,I-allo
8532,rtsibs,allo,False,,I-allo
8533,drug,allo,False,,I-allo
8534,pa,allo,False,,I-allo
8535,/,allo,False,,I-allo
8536,phyi,allo,False,,I-allo
8537,dang,allo,False,,I-allo
8538,nang,allo,False,,I-allo
8539,du,allo,False,,I-allo
8540,mu,allo,False,,I-allo
8541,khyud,allo,False,,I-allo
8542,bzhi,allo,False,,I-allo
8543,dang,allo,False,,I-allo
8544,ldan,allo,False,,I-allo
8545,pa,allo,False,,I-allo
8546,ste,allo,False,,I-allo
8547,/,allo,False,,I-allo
8548,de'i,allo,False,,I-allo
8549,lte,allo,False,,I-allo
8550,ba'i,allo,False,,I-allo
8551,dkyil,allo,False,,I-allo
8552,du,allo,False,,I-allo
8553,yi,allo,False,,I-allo
8554,ge,allo,False,,I-allo
8555,a,allo,False,,I-allo
8556,bsam,allo,False,,I-allo
8557,bar,allo,False,,I-allo
8558,bya'o,allo,False,,I-allo
8559,/,allo,False,,I-allo
8560,/,allo,False,,I-allo
8561,de'i,allo,False,,I-allo
8562,phyi,allo,False,,I-allo
8563,rim,allo,False,,I-allo
8564,gyi,allo,False,,I-allo
8565,mu,allo,False,,I-allo
8566,khyud,allo,False,,I-allo
8567,dang,allo,False,,I-allo
8568,po,allo,False,,I-allo
8569,la,allo,False,,I-allo
8570,'jam,allo,False,,I-allo
8571,dpal,allo,False,,I-allo
8572,ye,allo,False,,I-allo
8573,shes,allo,False,,I-allo
8574,sems,allo,False,,I-allo
8575,dpa'i,allo,False,,I-allo
8576,rtsa,allo,False,,I-allo
8577,ba'i,allo,False,,I-allo
8578,gsang,allo,False,,I-allo
8579,sngags,allo,False,,I-allo
8580,/,allo,False,,I-allo
8581,oM,allo,False,,I-allo
8582,sarbba,allo,False,,I-allo
8583,d+harmA,allo,False,,I-allo
8584,ab+hA,allo,False,,I-allo
8585,ba,allo,False,,I-allo
8586,/,allo,False,,I-allo
8587,swa,allo,False,,I-allo
8588,b+hA,allo,False,,I-allo
8589,ba,allo,False,,I-allo
8590,/,allo,False,,I-allo
8591,bi,allo,False,,I-allo
8592,shudd+ha,allo,False,,I-allo
8593,/,allo,False,,I-allo
8594,tsak+Shu,allo,False,,I-allo
8595,/,allo,False,,I-allo
8596,badz+ra,allo,False,,I-allo
8597,a,allo,False,,I-allo
8598,A,allo,False,,I-allo
8599,oM,allo,False,,I-allo
8600,aH,allo,False,,I-allo
8601,rnams,allo,False,,I-allo
8602,'god,allo,False,,I-allo
8603,par,allo,False,,I-allo
8604,bya'o,allo,False,,I-allo
8605,/,allo,False,,I-allo
8606,/,allo,False,,I-allo
8607,de'i,allo,False,,I-allo
8608,phyi,allo,False,,I-allo
8609,rim,allo,False,,I-allo
8610,gyi,allo,False,,I-allo
8611,mu,allo,False,,I-allo
8612,khyud,allo,False,,I-allo
8613,gnyis,allo,False,,I-allo
8614,pa,allo,False,,I-allo
8615,la,allo,False,,I-allo
8616,sgra,allo,False,,I-allo
8617,yig,allo,False,,I-allo
8618,bcu,allo,False,,I-allo
8619,gnyis,allo,False,,I-allo
8620,'god,allo,False,,I-allo
8621,par,allo,False,,I-allo
8622,bya'o,allo,False,,I-allo
8623,/,allo,False,,I-allo
8624,/,allo,False,,I-allo
8625,de'i,allo,False,,I-allo
8626,phyi,allo,False,,I-allo
8627,rol,allo,False,,I-allo
8628,gyi,allo,False,,I-allo
8629,rtsibs,allo,False,,I-allo
8630,rnams,allo,False,,I-allo
8631,la,allo,False,,I-allo
8632,'di,allo,False,,I-allo
8633,ltar,allo,False,,I-allo
8634,/,allo,False,,I-allo
8635,rtsibs,allo,False,,I-allo
8636,dang,allo,False,,I-allo
8637,po,allo,False,,I-allo
8638,la,allo,False,,I-allo
8639,/,allo,False,,I-allo
8640,oM,allo,False,,I-allo
8641,badz+ra,allo,False,,I-allo
8642,tIk+Sh+NA,allo,False,,I-allo
8643,ya,allo,False,,I-allo
8644,te,allo,False,,I-allo
8645,na,allo,False,,I-allo
8646,maH,allo,False,,I-allo
8647,gnyis,allo,False,,I-allo
8648,pa,allo,False,,I-allo
8649,la,allo,False,,I-allo
8650,/,allo,False,,I-allo
8651,oM,allo,False,,I-allo
8652,duHkha,allo,False,,I-allo
8653,tstshe,allo,False,,I-allo
8654,dA,allo,False,,I-allo
8655,ya,allo,False,,I-allo
8656,te,allo,False,,I-allo
8657,na,allo,False,,I-allo
8658,maH,allo,False,,I-allo
8659,gsum,allo,False,,I-allo
8660,pa,allo,False,,I-allo
8661,la,allo,False,,I-allo
8662,/,allo,False,,I-allo
8663,oM,allo,False,,I-allo
8664,pradznyA,allo,False,,I-allo
8665,dznyA,allo,False,,I-allo
8666,na,allo,False,,I-allo
8667,mUrtA,allo,False,,I-allo
8668,ya,allo,False,,I-allo
8669,te,allo,False,,I-allo
8670,na,allo,False,,I-allo
8671,maH,allo,False,,I-allo
8672,bzhi,allo,False,,I-allo
8673,pa,allo,False,,I-allo
8674,la,allo,False,,I-allo
8675,/,allo,False,,I-allo
8676,oM,allo,False,,I-allo
8677,dznyA,allo,False,,I-allo
8678,na,allo,False,,I-allo
8679,kA,allo,False,,I-allo
8680,yA,allo,False,,I-allo
8681,ya,allo,False,,I-allo
8682,te,allo,False,,I-allo
8683,na,allo,False,,I-allo
8684,maH,allo,False,,I-allo
8685,lnga,allo,False,,I-allo
8686,pa,allo,False,,I-allo
8687,la,allo,False,,I-allo
8688,/,allo,False,,I-allo
8689,oM,allo,False,,I-allo
8690,wA,allo,False,,I-allo
8691,gI,allo,False,,I-allo
8692,shwa,allo,False,,I-allo
8693,ri,allo,False,,I-allo
8694,ya,allo,False,,I-allo
8695,te,allo,False,,I-allo
8696,na,allo,False,,I-allo
8697,maH,allo,False,,I-allo
8698,drug,allo,False,,I-allo
8699,pa,allo,False,,I-allo
8700,la,allo,False,,I-allo
8701,/,allo,False,,I-allo
8702,oM,allo,False,,I-allo
8703,a,allo,False,,I-allo
8704,ra,allo,False,,I-allo
8705,pa,allo,False,,I-allo
8706,tsa,allo,False,,I-allo
8707,nA,allo,False,,I-allo
8708,ya,allo,False,,I-allo
8709,te,allo,False,,I-allo
8710,na,allo,False,,I-allo
8711,maH,allo,False,,I-allo
8712,de'i,allo,False,,I-allo
8713,phy'i,allo,False,,I-allo
8714,mu,allo,False,,I-allo
8715,khyud,allo,False,,I-allo
8716,dang,allo,False,,I-allo
8717,po,allo,False,,I-allo
8718,la,allo,False,,I-allo
8719,/,allo,False,,I-allo
8720,a,allo,False,,I-allo
8721,A,allo,False,,I-allo
8722,sarba,allo,False,,I-allo
8723,ta,allo,False,,I-allo
8724,thA,allo,False,,I-allo
8725,ga,allo,False,,I-allo
8726,ta,allo,False,,I-allo
8727,hR,allo,False,,I-allo
8728,da,allo,False,,I-allo
8729,ya,allo,False,,I-allo
8730,ha,allo,False,,I-allo
8731,ra,allo,False,,I-allo
8732,ha,allo,False,,I-allo
8733,ra,allo,False,,I-allo
8734,/,allo,False,,I-allo
8735,oM,allo,False,,I-allo
8736,hUM,allo,False,,I-allo
8737,hrIH,allo,False,,I-allo
8738,b+ha,allo,False,,I-allo
8739,ga,allo,False,,I-allo
8740,wAn,allo,False,,I-allo
8741,/,allo,False,,I-allo
8742,dznyA,allo,False,,I-allo
8743,na,allo,False,,I-allo
8744,mUrti,allo,False,,I-allo
8745,/,allo,False,,I-allo
8746,wA,allo,False,,I-allo
8747,gI,allo,False,,I-allo
8748,shwa,allo,False,,I-allo
8749,ra,allo,False,,I-allo
8750,ma,allo,False,,I-allo
8751,hA,allo,False,,I-allo
8752,pA,allo,False,,I-allo
8753,tsa,allo,False,,I-allo
8754,/,allo,False,,I-allo
8755,sarba,allo,False,,I-allo
8756,d+harma,allo,False,,I-allo
8757,ga,allo,False,,I-allo
8758,ga,allo,False,,I-allo
8759,na,allo,False,,I-allo
8760,/,allo,False,,I-allo
8761,a,allo,False,,I-allo
8762,ma,allo,False,,I-allo
8763,la,allo,False,,I-allo
8764,/,allo,False,,I-allo
8765,su,allo,False,,I-allo
8766,pa,allo,False,,I-allo
8767,ri,allo,False,,I-allo
8768,shudd+ha,allo,False,,I-allo
8769,/,allo,False,,I-allo
8770,d+harmad+hAtudznyAnagarb+hAH,allo,False,,I-allo
8771,phyi,allo,False,,I-allo
8772,rol,allo,False,,I-allo
8773,gyi,allo,False,,I-allo
8774,mu,allo,False,,I-allo
8775,khyud,allo,False,,I-allo
8776,gnyis,allo,False,,I-allo
8777,pa,allo,False,,I-allo
8778,la,allo,False,,I-allo
8779,/,allo,False,,I-allo
8780,ka,allo,False,,I-allo
8781,kha,allo,False,,I-allo
8782,la,allo,False,,I-allo
8783,sogs,allo,False,,I-allo
8784,pa,allo,False,,I-allo
8785,sa,allo,False,,I-allo
8786,ha'i,allo,False,,I-allo
8787,mthar,allo,False,,I-allo
8788,thug,allo,False,,I-allo
8789,pa'i,allo,False,,I-allo
8790,yi,allo,False,,I-allo
8791,ge,allo,False,,I-allo
8792,sum,allo,False,,I-allo
8793,cu,allo,False,,I-allo
8794,rtsa,allo,False,,I-allo
8795,gsum,allo,False,,I-allo
8796,'god,allo,False,,I-allo
8797,par,allo,False,,I-allo
8798,bya'o,allo,False,,I-allo
8799,/,allo,False,,I-allo
8800,/,allo,False,,I-allo
8801,mu,allo,False,,I-allo
8802,khyud,allo,False,,I-allo
8803,bzhi'i,allo,False,,I-allo
8804,yi,allo,False,,I-allo
8805,ge,allo,False,,I-allo
8806,ni,allo,False,,I-allo
8807,kha,allo,False,,I-allo
8808,dog,allo,False,,I-allo
8809,dkar,allo,False,,I-allo
8810,po'o,allo,False,,I-allo
8811,/,allo,False,,I-allo
8812,/,allo,False,,I-allo
8813,rtsibs,allo,False,,I-allo
8814,drug,allo,False,,I-allo
8815,gi,allo,False,,I-allo
8816,yi,allo,False,,I-allo
8817,ge,allo,False,,I-allo
8818,ni,allo,False,,I-allo
8819,rigs,allo,False,,I-allo
8820,drug,allo,False,,I-allo
8821,gi,allo,False,,I-allo
8822,kha,allo,False,,I-allo
8823,dog,allo,False,,I-allo
8824,gi,allo,False,,I-allo
8825,rim,allo,False,,I-allo
8826,pa,allo,False,,I-allo
8827,bzhin,allo,False,,I-allo
8828,no,allo,False,,I-allo
8829,/,allo,False,,I-allo
8830,/,allo,False,,I-allo
8831,'khor,allo,False,,I-allo
8832,lo'i,allo,False,,I-allo
8833,dbus,allo,False,,I-allo
8834,kyi,allo,False,,I-allo
8835,yi,allo,False,,I-allo
8836,ge,allo,False,,I-allo
8837,a,allo,False,,I-allo
8838,las,allo,False,,I-allo
8839,bskyed,allo,False,,I-allo
8840,pa,allo,False,,I-allo
8841,bcom,allo,False,,I-allo
8842,ldan,allo,False,,I-allo
8843,'das,allo,False,,I-allo
8844,ye,allo,False,,I-allo
8845,shes,allo,False,,I-allo
8846,sems,allo,False,,I-allo
8847,dpa',allo,False,,I-allo
8848,ston,allo,False,,I-allo
8849,ka'i,allo,False,,I-allo
8850,zla,allo,False,,I-allo
8851,ba'i,allo,False,,I-allo
8852,mdog,allo,False,,I-allo
8853,can,allo,False,,I-allo
8854,intra,allo,False,,I-allo
8855,ni,allo,False,,I-allo
8856,la'i,allo,False,,I-allo
8857,mdog,allo,False,,I-allo
8858,go,allo,False,,I-allo
8859,gtsug,allo,False,,I-allo
8860,phud,allo,False,,I-allo
8861,nyi,allo,False,,I-allo
8862,ma,allo,False,,I-allo
8863,shar,allo,False,,I-allo
8864,ga'i,allo,False,,I-allo
8865,dkyil,allo,False,,I-allo
8866,ltar,allo,False,,I-allo
8867,'od,allo,False,,I-allo
8868,kyi,allo,False,,I-allo
8869,dkyil,allo,False,,I-allo
8870,'khor,allo,False,,I-allo
8871,gyis,allo,False,,I-allo
8872,bskor,allo,False,,I-allo
8873,ba,allo,False,,I-allo
8874,/,allo,False,,I-allo
8875,de,allo,False,,I-allo
8876,bzhin,allo,False,,I-allo
8877,gshegs,allo,False,,I-allo
8878,pa,allo,False,,I-allo
8879,thams,allo,False,,I-allo
8880,cad,allo,False,,I-allo
8881,kyi,allo,False,,I-allo
8882,rgyun,allo,False,,I-allo
8883,gyi,allo,False,,I-allo
8884,dngos,allo,False,,I-allo
8885,po'i,allo,False,,I-allo
8886,ting,allo,False,,I-allo
8887,nge,allo,False,,I-allo
8888,'dzin,allo,False,,I-allo
8889,dang,allo,False,,I-allo
8890,ldan,allo,False,,I-allo
8891,pa,allo,False,,I-allo
8892,/,allo,False,,I-allo
8893,sna,allo,False,,I-allo
8894,tshogs,allo,False,,I-allo
8895,padma'i,allo,False,,I-allo
8896,gdan,allo,False,,I-allo
8897,la,allo,False,,I-allo
8898,bzhugs,allo,False,,I-allo
8899,pa,allo,False,,I-allo
8900,phyag,allo,False,,I-allo
8901,gnyis,allo,False,,I-allo
8902,kyis,allo,False,,I-allo
8903,utpala,allo,False,,I-allo
8904,dmar,allo,False,,I-allo
8905,po,allo,False,,I-allo
8906,dang,allo,False,,I-allo
8907,sngon,allo,False,,I-allo
8908,po,allo,False,,I-allo
8909,gnyis,allo,False,,I-allo
8910,la,allo,False,,I-allo
8911,/,allo,False,,I-allo
8912,shes,allo,False,,I-allo
8913,rab,allo,False,,I-allo
8914,kyi,allo,False,,I-allo
8915,pha,allo,False,,I-allo
8916,rol,allo,False,,I-allo
8917,tu,allo,False,,I-allo
8918,phyin,allo,False,,I-allo
8919,pa'i,allo,False,,I-allo
8920,ting,allo,False,,I-allo
8921,nge,allo,False,,I-allo
8922,'dzin,allo,False,,I-allo
8923,gnyis,allo,False,,I-allo
8924,gnas,allo,False,,I-allo
8925,pa,allo,False,,I-allo
8926,'dzin,allo,False,,I-allo
8927,pa,allo,False,,I-allo
8928,/,allo,False,,I-allo
8929,zhi,allo,False,,I-allo
8930,ba'i,allo,False,,I-allo
8931,tshul,allo,False,,I-allo
8932,dang,allo,False,,I-allo
8933,ldan,allo,False,,I-allo
8934,par,allo,False,,I-allo
8935,bdag,allo,False,,I-allo
8936,nyid,allo,False,,I-allo
8937,bsam,allo,False,,I-allo
8938,ste,allo,False,,I-allo
8939,/,allo,False,,I-allo
8940,de'i,allo,False,,I-allo
8941,thugs,allo,False,,I-allo
8942,kar,allo,False,,I-allo
8943,zla,allo,False,,I-allo
8944,ba'i,allo,False,,I-allo
8945,dkyil,allo,False,,I-allo
8946,'khor,allo,False,,I-allo
8947,bsgoms,allo,False,,I-allo
8948,nas,allo,False,,I-allo
8949,/,allo,False,,I-allo
8950,de'i,allo,False,,I-allo
8951,steng,allo,False,,I-allo
8952,du,allo,False,,I-allo
8953,shes,allo,False,,I-allo
8954,rab,allo,False,,I-allo
8955,kyi,allo,False,,I-allo
8956,phra,allo,False,,I-allo
8957,rol,allo,False,,I-allo
8958,tu,allo,False,,I-allo
8959,phyin,allo,False,,I-allo
8960,pa'i,allo,False,,I-allo
8961,rang,allo,False,,I-allo
8962,bzhin,allo,False,,I-allo
8963,/,allo,False,,I-allo
8964,thams,allo,False,,I-allo
8965,cad,allo,False,,I-allo
8966,mkhyen,allo,False,,I-allo
8967,pa'i,allo,False,,I-allo
8968,ye,allo,False,,I-allo
8969,shes,allo,False,,I-allo
8970,'byung,allo,False,,I-allo
8971,ba'i,allo,False,,I-allo
8972,rkyen,allo,False,,I-allo
8973,/,allo,False,,I-allo
8974,nyan,allo,False,,I-allo
8975,thos,allo,False,,I-allo
8976,dang,allo,False,,I-allo
8977,rang,allo,False,,I-allo
8978,sangs,allo,False,,I-allo
8979,rgyas,allo,False,,I-allo
8980,thams,allo,False,,I-allo
8981,cad,allo,False,,I-allo
8982,skye,allo,False,,I-allo
8983,ba'i,allo,False,,I-allo
8984,dngos,allo,False,,I-allo
8985,po,allo,False,,I-allo
8986,/,allo,False,,I-allo
8987,byang,allo,False,,I-allo
8988,chub,allo,False,,I-allo
8989,sems,allo,False,,I-allo
8990,dpa',allo,False,,I-allo
8991,thams,allo,False,,I-allo
8992,cad,allo,False,,I-allo
8993,kyi,allo,False,,I-allo
8994,bsod,allo,False,,I-allo
8995,nams,allo,False,,I-allo
8996,dang,allo,False,,I-allo
8997,ye,allo,False,,I-allo
8998,shes,allo,False,,I-allo
8999,kyi,allo,False,,I-allo
9000,dngos,allo,False,,I-allo
9001,po,allo,False,,I-allo
9002,/,allo,False,,I-allo
9003,don,allo,False,,I-allo
9004,dam,allo,False,,I-allo
9005,pa'i,allo,False,,I-allo
9006,yig,allo,False,,I-allo
9007,'bru,allo,False,,I-allo
9008,/,allo,False,,I-allo
9009,yi,allo,False,,I-allo
9010,ge,allo,False,,I-allo
9011,thams,allo,False,,I-allo
9012,cad,allo,False,,I-allo
9013,kyi,allo,False,,I-allo
9014,rkyen,allo,False,,I-allo
9015,yi,allo,False,,I-allo
9016,ge,allo,False,,I-allo
9017,a,allo,False,,I-allo
9018,bsgom,allo,False,,I-allo
9019,par,allo,False,,I-allo
9020,bya'o,allo,False,,I-allo
9021,/,allo,False,,I-allo
9022,/,allo,False,,I-allo
9023,de,allo,False,,I-allo
9024,nas,allo,False,,I-allo
9025,ji,allo,False,,I-allo
9026,skad,allo,False,,I-allo
9027,bstan,allo,False,,I-allo
9028,pa'i,allo,False,,I-allo
9029,yi,allo,False,,I-allo
9030,ge,allo,False,,I-allo
9031,a,allo,False,,I-allo
9032,rnams,allo,False,,I-allo
9033,kyang,allo,False,,I-allo
9034,shin,allo,False,,I-allo
9035,tu,allo,False,,I-allo
9036,'od,allo,False,,I-allo
9037,gsal,allo,False,,I-allo
9038,bar,allo,False,,I-allo
9039,bsgom,allo,False,,I-allo
9040,ste,allo,False,,I-allo
9041,/,allo,False,,I-allo
9042,sgrib,allo,False,,I-allo
9043,pa,allo,False,,I-allo
9044,thams,allo,False,,I-allo
9045,cad,allo,False,,I-allo
9046,sel,allo,False,,I-allo
9047,bar,allo,False,,I-allo
9048,byed,allo,False,,I-allo
9049,pa'i,allo,False,,I-allo
9050,'od,allo,False,,I-allo
9051,des,allo,False,,I-allo
9052,rang,allo,False,,I-allo
9053,gi,allo,False,,I-allo
9054,lus,allo,False,,I-allo
9055,la,allo,False,,I-allo
9056,snang,allo,False,,I-allo
9057,bar,allo,False,,I-allo
9058,byas,allo,False,,I-allo
9059,te,allo,False,,I-allo
9060,/,allo,False,,I-allo
9061,de,allo,False,,I-allo
9062,nas,allo,False,,I-allo
9063,zhal,allo,False,,I-allo
9064,bzhi,allo,False,,I-allo
9065,las,allo,False,,I-allo
9066,byung,allo,False,,I-allo
9067,nas,allo,False,,I-allo
9068,/,allo,False,,I-allo
9069,mi,allo,False,,I-allo
9070,mjed,allo,False,,I-allo
9071,kyi,allo,False,,I-allo
9072,'jig,allo,False,,I-allo
9073,rten,allo,False,,I-allo
9074,snang,allo,False,,I-allo
9075,bar,allo,False,,I-allo
9076,byas,allo,False,,I-allo
9077,/,allo,False,,I-allo
9078,de,allo,False,,I-allo
9079,nas,allo,False,,I-allo
9080,rdo,allo,False,,I-allo
9081,rje,allo,False,,I-allo
9082,sgo,allo,False,,I-allo
9083,drug,allo,False,,I-allo
9084,nas,allo,False,,I-allo
9085,'od,allo,False,,I-allo
9086,zer,allo,False,,I-allo
9087,kha,allo,False,,I-allo
9088,dog,allo,False,,I-allo
9089,drug,allo,False,,I-allo
9090,tu,allo,False,,I-allo
9091,byung,allo,False,,I-allo
9092,ste,allo,False,,I-allo
9093,/,allo,False,,I-allo
9094,nam,allo,False,,I-allo
9095,mkha'i,allo,False,,I-allo
9096,khams,allo,False,,I-allo
9097,thams,allo,False,,I-allo
9098,cad,allo,False,,I-allo
9099,du,allo,False,,I-allo
9100,khyab,allo,False,,I-allo
9101,pa'i,allo,False,,I-allo
9102,sangs,allo,False,,I-allo
9103,rgyas,allo,False,,I-allo
9104,kyi,allo,False,,I-allo
9105,zhing,allo,False,,I-allo
9106,kun,allo,False,,I-allo
9107,tu,allo,False,,I-allo
9108,sems,allo,False,,I-allo
9109,can,allo,False,,I-allo
9110,gyi,allo,False,,I-allo
9111,don,allo,False,,I-allo
9112,byas,allo,False,,I-allo
9113,/,allo,False,,I-allo
9114,'khor,allo,False,,I-allo
9115,gyi,allo,False,,I-allo
9116,dkyil,allo,False,,I-allo
9117,'khor,allo,False,,I-allo
9118,snang,allo,False,,I-allo
9119,bar,allo,False,,I-allo
9120,byas,allo,False,,I-allo
9121,te,allo,False,,I-allo
9122,slar,allo,False,,I-allo
9123,log,allo,False,,I-allo
9124,nas,allo,False,,I-allo
9125,ye,allo,False,,I-allo
9126,shes,allo,False,,I-allo
9127,kyi,allo,False,,I-allo
9128,rdo,allo,False,,I-allo
9129,rje,allo,False,,I-allo
9130,la,allo,False,,I-allo
9131,lan,allo,False,,I-allo
9132,gsum,allo,False,,I-allo
9133,bskor,allo,False,,I-allo
9134,/,allo,False,,I-allo
9135,zhal,allo,False,,I-allo
9136,du,allo,False,,I-allo
9137,zhugs,allo,False,,I-allo
9138,te,allo,False,,I-allo
9139,/,allo,False,,I-allo
9140,shes,allo,False,,I-allo
9141,rab,allo,False,,I-allo
9142,ye,allo,False,,I-allo
9143,shes,allo,False,,I-allo
9144,de,allo,False,,I-allo
9145,drangs,allo,False,,I-allo
9146,nas,allo,False,,I-allo
9147,chos,allo,False,,I-allo
9148,bdag,allo,False,,I-allo
9149,med,allo,False,,I-allo
9150,pa,allo,False,,I-allo
9151,nyid,allo,False,,I-allo
9152,kyis,allo,False,,I-allo
9153,rang,allo,False,,I-allo
9154,gi,allo,False,,I-allo
9155,sgo,allo,False,,I-allo
9156,nas,allo,False,,I-allo
9157,btsud,allo,False,,I-allo
9158,nas,allo,False,,I-allo
9159,/,allo,False,,I-allo
9160,rang,allo,False,,I-allo
9161,gi,allo,False,,I-allo
9162,snying,allo,False,,I-allo
9163,kha'i,allo,False,,I-allo
9164,zla,allo,False,,I-allo
9165,ba,allo,False,,I-allo
9166,la,allo,False,,I-allo
9167,gnas,allo,False,,I-allo
9168,pa'i,allo,False,,I-allo
9169,yi,allo,False,,I-allo
9170,ge,allo,False,,I-allo
9171,dang,allo,False,,I-allo
9172,gcig,allo,False,,I-allo
9173,tu,allo,False,,I-allo
9174,gyur,allo,False,,I-allo
9175,nas,allo,False,,I-allo
9176,gnas,allo,False,,I-allo
9177,par,allo,False,,I-allo
9178,bsgom,allo,False,,I-allo
9179,par,allo,False,,I-allo
9180,bya'o,allo,False,,I-allo
9181,/,allo,False,,I-allo
9182,/,allo,False,,I-allo
9183,de,allo,False,,I-allo
9184,yang,allo,False,,I-allo
9185,dmigs,allo,False,,I-allo
9186,pa,allo,False,,I-allo
9187,gsum,allo,False,,I-allo
9188,gyi,allo,False,,I-allo
9189,sgo,allo,False,,I-allo
9190,nas,allo,False,,I-allo
9191,rjes,allo,False,,I-allo
9192,su,allo,False,,I-allo
9193,dran,allo,False,,I-allo
9194,par,allo,False,,I-allo
9195,bya,allo,False,,I-allo
9196,ste,allo,False,,I-allo
9197,/,allo,False,,I-allo
9198,'di,allo,False,,I-allo
9199,ltar,allo,False,,I-allo
9200,ye,allo,False,,I-allo
9201,shes,allo,False,,I-allo
9202,kyi,allo,False,,I-allo
9203,sku'i,allo,False,,I-allo
9204,sgo,allo,False,,I-allo
9205,nas,allo,False,,I-allo
9206,dmigs,allo,False,,I-allo
9207,pa,allo,False,,I-allo
9208,dang,allo,False,,I-allo
9209,/,allo,False,,I-allo
9210,zla,allo,False,,I-allo
9211,ba'i,allo,False,,I-allo
9212,dkyil,allo,False,,I-allo
9213,'khor,allo,False,,I-allo
9214,gyi,allo,False,,I-allo
9215,sgo,allo,False,,I-allo
9216,nas,allo,False,,I-allo
9217,dmigs,allo,False,,I-allo
9218,pa,allo,False,,I-allo
9219,dang,allo,False,,I-allo
9220,/,allo,False,,I-allo
9221,yi,allo,False,,I-allo
9222,ge,allo,False,,I-allo
9223,a'i,allo,False,,I-allo
9224,sgo,allo,False,,I-allo
9225,nas,allo,False,,I-allo
9226,dmigs,allo,False,,I-allo
9227,pa,allo,False,,I-allo
9228,rnams,allo,False,,I-allo
9229,kyis,allo,False,,I-allo
9230,sangs,allo,False,,I-allo
9231,rgyas,allo,False,,I-allo
9232,thams,allo,False,,I-allo
9233,cad,allo,False,,I-allo
9234,kyi,allo,False,,I-allo
9235,sprul,allo,False,,I-allo
9236,pa'i,allo,False,,I-allo
9237,sku,allo,False,,I-allo
9238,dang,allo,False,,I-allo
9239,lhan,allo,False,,I-allo
9240,cig,allo,False,,I-allo
9241,tu,allo,False,,I-allo
9242,gnas,allo,False,,I-allo
9243,pa,allo,False,,I-allo
9244,yang,allo,False,,I-allo
