Segment_ID,Mode,Text,Word_Count
1074,auto,chod// mchod pa'i rdzas rnams gsang bar bya// A+oM badzra yak+sha kro d+ha hU~M ha na ha na hU~M phaT/ oM,21
1081,allo,d+harma mr-i ta bi,4
1082,auto,shud+d+he hU~M,2
1083,allo,phaT/ drin,2
1084,auto,len gsang nan,3
1085,allo,mchod pa 'dren/ bdud rtsi,5
1086,auto,phyag bsnams 'dzab brjod pas// byin rlabs bsgom,8
1091,allo,pa'i bar,2
1092,auto,yang gdags// theg dman spyod pa zil mnan,8
1093,allo,phyir// sman,2
1094,auto,gyi che,2
1095,allo,ba'i yon tan,3
1096,auto,brjod// rnam rtog ngan pas rgyud bcings pa// sman la bshags pa rab tu bya// bsgrubs pas las la 'bras smin pas// sku gsung thugs kyi dgos grub blang// drin la lan gyis blan pa'i phyir// gsang nan sbreng mchod dbul bar bya// tshogs bsag sgrib pa sbyang ba'i phyir// 'dod pa'i don la gsol ba gdab// ngas ni ma 'ongs phyi rabs la// dgongs pa'i gol sa gcad pa'i phyir// khyed la legs par bshad par bya// bdag gzhan don du rab,83
1105,allo,tu nyon// ye nas lus khams bdud rtsi lnga// rgyal,10
1108,auto,ba rigs,2
1109,allo,lngar gnas pa yin// dgongs pa 'dzab la brten byas nas// lcags la ngar btab bzhin du 'gyur// rang lus bdud rtsi chen por gnas// dri chen rnam,28
1110,auto,snang chos kyi dbyings// byang sems mi bskyod me long bzhin// sha chen rin 'byung mnyam pa nyid// rak+ta snang mtha' so sor rtog/ dri chu don grub bya ba grub// thams,32
1113,allo,cad ma,2
1114,auto,lus bdud rtsi lnga// lus pa med par ye sangs rgyas// phyogs bcu'i rgyal ba ma lus dang// yi dam bla mar bcas pa dang// grub thob rdo rje ming sring sogs// dus gsum pha ma'i tshogs la dbul// ye nas bdud rtsi rnam dag pa// mchog dang thun mong grub rdzas la// ma rig ma rtogs log par bzung// don dang 'gal ba bzod par gsol// bdud rtsi chen po'i rgya mtsho nas// thabs dang shes rab 'brel ba yi// mtheb srin rtse sbyar e yi gzugs// sku gsung thugs kyi dngos grub blang// srid gsum ma lus sems can gyi// sha yi mchod pa 'di bzhes la// ma rig gti mug gsal ba dang// gzugs med 'khor ba stongs nas kyang// mi rtog dngos grub bdag la stsol// khams gsum 'gro ba thams cad kyi// khrag gi mchod pa,141
1121,allo,'di bzhes,2
1122,auto,la// 'dod chags,3
1123,allo,zhen pa bcad pa dang// 'dod khams 'khrul pa bzlog pa'i phyir// bde ba chen po'i dngos grub stsol// stong gsum ma lus thams cad kyi// rus pa'i,28
1124,auto,mchod pa 'di bzhes la// gzugs khams 'khor ba rgyun chod la// gsang ba'i dngos grub stsal du gsol/ dug gsum rgyu rnams gtan nas byung// bde gsal mi rtog shar,31
1127,allo,bar mdzod// khams gsum 'khor ba dong nas sprugs// mchod pa dam pa bzhes su,15
1128,auto,gsol/ chos,2
1129,allo,kyi spun gyis bsdus pa yis// rdo rje mched dang lcam dral rnams// 'phral gyi rkyen bgegs bzlog pa dang// yun gyi sgrib pa sbyong ba dang// sku dang gsung dang thugs rnams,33
1136,auto,kun// mi zad rgyan gyi 'khor lo'i mdzod// thugs bdud rtsi'i mchod,12
1137,allo,pa'i ting nge 'dzin to// de nas bcom,8
1142,auto,ldan rta mgrin gyis// phyi rabs rnal 'byor don dgongs nas// che ba'i,13
1143,allo,rang bzhin,2
1144,auto,bstan pa'i phyir// nyid,4
1145,allo,la bstod pa,3
1146,auto,'gro don gsungs// chos,4
1147,allo,kyi dbyings kyi dkyil 'khor nas// lhun gyis grub pa'i pho,11
1148,auto,brang nas// snying po,4
1149,allo,byang chub,2
1150,auto,dgongs pa las//,3
1151,allo,thugs rje chen,3
1152,auto,po'i skur ston pa// snang ba mtha' yas tshe dpag med// sprul sku'i byang sems spyan ras gzigs// 'dul phyir sku khros rta mgrin dpal// thugs rjes byon la phyag 'tshal bstod//,32
1159,allo,stong nyid,2
1160,auto,ye shes mtshan ma bral// me long ye shes 'gag med gnas// stong gsal skye ba med pa'i ngang// stong rig chos sku chen po las// gzugs sku longs,29
1163,allo,spyod rdzogs,2
1164,auto,par bstan/ mtha' dbus mi phyed mnyam pa,8
1167,allo,nyid// chos rnams rang,4
1168,auto,bzhin so sor rtog/,4
1169,allo,sa bcu longs spyod rdzogs skur bstan// rigs drug 'khor,10
1170,auto,ba'i sems can la//,4
1171,allo,ji ltar mos pas,4
1172,auto,mthun 'dul ba//,3
1173,allo,mdzad pa mthar,3
1174,auto,phyin sprul,2
1175,allo,pa'i sku// dbang chen sku,5
1176,auto,la phyag,2
1177,allo,'tshal bstod// ma skyes,4
1178,auto,a ni kun gyi srog/ 'gag med ka tshogs rnam par sprul//,12
1183,allo,zab dang rgya che'i chos,5
1186,auto,rnams kun//,2
1187,allo,A li kA li'i tshogs las sprul// 'khor 'das gtan la 'bebs byed pa// rmad byung chos kyi 'khor lo bskor// ma skyes lus,24
1190,auto,la dgyes,2
1191,allo,pas te// bem stong chos nyid dbyings su dgyes// ma,10
1196,auto,rtogs sems la chags pas ru// thugs rje chen pos 'gro la chags//,13
1201,allo,yul sems gnyis med las mdzad ka/ bdag gzhan gnyis,10
1202,auto,med phrin,2
1203,allo,las mdzad// he,3
1204,auto,ru ka dpal khro bo'i gtso//,6
1205,allo,pad+ma'i rgyal po'i khro bo'i sku// ha ha hi hi'i sgra sgrog pa// dbang chen gsung la phyag 'tshal bstod// ma skyes sems kyi dkyil 'khor nas// chos rnams rtsa ba gtan la 'bebs// kun gzhi sems kyi pho brang du// las dang bag chags gting nas grol// yul sems gnyis su 'dzin pa'i yid// phyi nang gzung 'dzin rnam par grol// gti mug mi 'byed rtog dang bral// zhe sdang 'od gsal chen por 'bar// 'dod chags bde ba chen por shar// nga rgyal lta sgom ri bos gnon// phrag dog lta,93
1220,auto,ngan shong mi byed// dbang chen thugs la phyag,9
1221,allo,'tshal bstod//,2
1222,auto,khyod ni yid bzhin rin po,6
1223,allo,che// kun,2
1224,auto,gyi 'dod pa ma lus skong// phye ni lha yi dpag bsam shing// na bza',15
1229,allo,zhal zas rtsol,3
1230,auto,ba bral// khyod ni bum,5
1231,allo,pa bzang,2
1232,auto,po'i gter//,2
1233,allo,bdud rtsi,2
1234,auto,chen po'i chu bo 'bebs// khyod ni,7
1235,allo,stong nyid,2
1236,auto,nam mkha'i,2
1237,allo,mdzod// sku dang ye shes dkor gyi bdag/ theg mchog bstan pa'i,12
1242,auto,sa gzhi,2
1243,allo,las// zhi gnas chu yis kun tu,7
1246,auto,tshim// lhag,2
1247,allo,mthong ye,2
1248,auto,shes bag chags bsregs// 'thor byed,6
1249,allo,rlung gi 'khor lo yis// stong gsum 'gro ba'i don mdzad pa// 'jig rten nyi zla'i dkyil 'khor lhar// 'gro drug,21
1250,auto,mun pa,2
1251,allo,kun sel ba// dbang chen yon tan phyag 'tshal bstod// sgeg pa'i nyams kyis sgeg pa'i,16
1256,auto,gang mdzad la// 'dod chags dbang phyug 'dul bar mdzod// khyod ni dpa' bo chen po ste// lha min pa,20
1261,allo,su ka ra 'dul bar mdzod// 'jigs byed chen po 'jigs pa'i sku// khyab 'jug,15
1270,auto,chen po 'dul bar mdzod// sku yi,7
1275,allo,gar gyis,2
1276,auto,sku yi gar mdzod la//,5
1279,allo,bdag gi lus la gar rnams 'char bar mdzod// rgod pa'i nyams kyis ha ha bzhad pa ni// gzhon nu smin,21
1280,auto,drug rta skad drag pos btul// gshe ba'i gar gyis hi hi gshe ba ni// tshogs kyi bdag po glang po'i sna can btul// rngam pa'i gar gyis hring hring za byed rngam// sgra gcan rA hu la ni rngam pas btul// gsung gi gar gyis gsung gi gar mdzod la// bdag gi ngag la sngags su 'char bar mdzod// snying rje'i gar gyis thugs rje'i rol par mdzad// brgya byin glang chen zhon,74
1285,allo,pa sgrol bar mdzod// ngo mtshar gar gyis ngo mtshar bskyed par mdzad// klu chen se sha ra tsa bsgral bar mdzod// zhi ba'i gar gyis zhi ba 'dus mdzad pa// me lta drang srong chen po sgro 'bar mdzod// thugs kyi gar gyis thugs kyi gar mdzod la// bdag gi sems la nyams,54
1286,auto,rnams 'char bar mdzod//,4
1287,allo,bcom ldan dpal chen pad+ma he ru ka/ gar dgu'i phrin las mdzad la,14
1294,auto,phyag 'tshal bstod// lha mchog khyod la bdag gis bstod pa yis// sems la nyams kyi snang ba nang du 'char// lus,22
1297,allo,la gar gyi snang ba phyi ru 'char// ngag la sngags kyi snang ba 'char bar byed// yul la mthong snang snang ba 'char,24
1300,auto,ba dang// bag,3
1301,allo,chags rmi lam snang ba rmi bar mdzod// ces,9
1304,auto,phyis 'byung ba'i rnal 'byor pa la,7
1307,allo,mchod cing,2
1308,auto,bstod pa lung bstan pa zhes bya ba'i ting nge 'dzin to// dbang chen rta mgrin bde gshegs 'dus pa pad+ma gsang ba bkod pa rngog ma leb rgan gyi rgyud las/ mchod bstod kyi le'u ste brgyad pa'o//// de nas bcom ldan 'das kyis gsungs pa// rnal 'byor dbang phyug chen po yis// yang gsang rmad byung dgongs pa la// bsnyen pa thems par gyur pa na// chos sku snying po byang chub sems// de nyid shes pa spros dang bral// sa thob sbyong yul gzhal yas nas// dgongs pa lta can longs spyod rdzogs// mos spyod 'gro la snang gyur ba// grub pa chos kyi phung po can// rgyal ba sku gsum dag dang mnyam// rnal 'byor rab kyi dgongs,122
1315,allo,par gsungs//,2
1316,auto,phyogs bcur bzhugs pa'i,4
1319,allo,sangs rgyas dang//,3
1320,auto,dus gsum gshegs pa'i,4
1321,allo,rgyal ba rnams//,3
1322,auto,thugs dam rgyud nas bskul ba ni// rnal 'byor 'bring gi dgongs pa yin// lus ni lha sku'i dkyil 'khor bsgom// ngag ni bzlas pa'i gsang sngags can// thugs ni yang dag don du blta// rtags tsam 'dzin par rab gnas pa// rnal 'byor kun gyi dgongs pa ste// rab tu 'bad nas bsgom pa yang// rnal 'byor tha ma'i dgongs pa yin// de dag rnal 'byor brda skad gsungs// ma ltar byams la sring ltar gdung// ma mo mkha' 'gro rnal 'byor ma// pheM pheM hri yi sgra dag la// thal mo'i sgra dang rnge'u chung sgra// rkang gi gling bu thod pa'i rnga// cang te'u sgra rnams bsgrags pa dang// zhing gi g.yab mos g.yab pa ni// dang po brda yang sprad bar bya// dur khrod chen po'i gnas brgyad nas// bde gshegs mkha' 'gro chen mo dang// rdo rje zhe sdang srog la rngams// rin chen nga rgyal sha za mo// pad+ma 'dod chags khrag 'thung ma// las kyi phrin las chen po rnams// nam mkha' bar snang sprin bzhin du// klong rdol bya nag 'bab pa ltar// gti mug sha yi sa gzhi la// 'dod chags khrag gi rgya mtsho 'khyil// zhe sdang rus pa'i ri rab la// mi rtog bde gsal nyams skye zhing// khams gsum gdug pa'i dgra dang bgegs// sgrol phyir 'gyings shing rngams pa yis// rab tu gnas su 'byung ba ni// bar du klong rdol byon pa yin// dug gsum gtor mas tshim pa dang// bdud rtsi chen pos tshim pa dang// rak+ta dmar gyis dgyes pa ni// mngag pa'i gnas su yud,262
1323,allo,tsam 'gro// dgra dang bgegs rnams rab,7
1326,auto,'gugs pa// dper na skyes bu,6
1327,allo,btson bzung bzhin// rang dbang med par 'gugs pa,9
1332,auto,ni// rmad byung,3
1333,allo,dkyil 'khor nang du,4
1334,auto,drang// rlung,2
1335,allo,gi stobs,2
1336,auto,kyis 'ong ba ni// tha mal las la bkye ba'o// bdag gi rnal 'byor bsam gtan can// rta skad thengs gcig bsgrags pa yis// bsgrub pa'i rnal 'byor chen po rnams// rtsa ba yan lag dam tshig rnams// nyams chag bskangs par gyur nas ni// thun,46
1339,allo,mong grub chen brgyad la sogs// mchog gi sku gsung rang gsal ba//,13
1342,auto,g.yar dam can la dngos grub ster// rta skad thengs gnyis bsgrags pa yis// rje mo blon mo ma sring dang// bran dang pho nya bka' nyan dang// ma mo mkha' 'gro rnal 'byor ma// dam la gnas pa thams cad kyang// tshar bcad rjes su phrin las mdzad// zhi dang rgyas dang dbang dang drag/ drag dbang rgyas dang zhi bar byed// rta skad thengs gsum bsgrags pa yi// mos pa chung ba'i nyan thos la// bden pa bzhi yi chos kyang ston// dmigs pa phra ba'i rang rgyal la// rten 'brel bcu gnyis chos bshad de// theg chen byang chub sems dpa' la// kun rdzob don dam chos kyang gsungs// bya ba las kyi kri ya la// rig gsum mgon por rnam par snang// u pa ya la rigs bzhi nyid// lta ba spyod pa ston pa dang// yo ga rigs lnga mngon byang chub// kun rig rnam snang chen por gsungs// rnal 'byor che la thabs chen snang// rjes su rnal 'byor yab yum che// shin tu rnal 'byor chos kyi sku// rgyud lung man ngag snang ba'o// rta skad thengs gsum dgongs pa'i ting nge 'dzin to// de nas sangs rgyas rta yi mchog/ phyogs bcur bzhugs pa'i rgyal ba dang// dus bzhir gshegs pa'i bde gshegs kyis// dbang chen las la sbyar nas gsungs// drag po'i gnas nas sa blang la// gang gnong sa blang bsres nas kyang// dkyil 'khor dkyil du mthing nag e// zla gam rnam gsum dmar po'am// zlum po zhi ba dkar la yang// gru bzhi ser po rgyas pa la// sgo dang rdo rje ra ba dang// me dpung dur khrod brgyad dang bcas// khrag sna dug sna'i phu bas bri// bya rog gang ga'i sgro sogs nang// mi rkang mtshon gyi skud pa can// ro ras zhing lpags gro shog la// klu gnyan sa bdag srog rtsa gcad// sbrul dang sdig pa sbal bas brgyad// nA ga tsit+ta mA ra ya rbad// su mi tsit+ta mA ra ya rbad/ sa khrag tsit+ta mA ra ya rbad/ dgra bo'i srog rtsa gcad pa'i phyir// ling+ga ming rus sngags dang ldan// sha truM tsit+ta mA ra ya rbad/ che ge mo tsita mA ra ya rbad// gdug pa'i bgegs ni pho mo la// gang yon gzugs bris sngags kyis gzir// sarba bi g+ha nAn srog mA ra ya rbad/ e sarba big nan mA ra ya rbad// ming rus rkang gi phur pa dang// seng ldeng dag las byas pa dang// lcags kyi phur pa dag gis gdab// gla ba'i phur pas gdab par bya//,424
1347,allo,sa nA,2
1348,auto,ga tri sha truM mA,5
1349,allo,ra ya,2
1350,auto,kI li kI la ya rbad// rdo rje phur pas btab byas nas// lus rnams kun la gzer bar bya// mthing nag gru gsum nang du yang// ro shing tsher ma can gzer nas// yugs sa bshan pa'i me blangs nas// me lha dbang gi rgyal po'i zhal// mi rkang zar bu chen po'i nang// dug khrag ril bur ling+ga bcug/ sha khrag sna tshogs mchod pa 'bul// nyung dkar yungs nag rdo phye dang// gri ma dung mtshon chas thun du brab// raM r+dz+wa la raM mAM sa rak+ta kha raM khA hi/ sa sa sha ri shag ti tIk+ShA che ge mo mA ra ya thun b+h+yo// lha khang rming bar mtshon bcas dang// byin ldan gdung gi pu ri'i 'og/ rab gnas ldan pa'i mchod rten dang// bsgrub pa'i dkyil 'khor chen po dang// rgya gram lam dang zam pa'i sna// lha klu btsan 'gong dur khrod gnas// shing gcig drung dang 'gyu ba'i srang// de ru gang rnyed thod par mnan// nya dang sram dang khyi sbyang dang// wa sogs gcan gzan thod par mnan// nA ga pa tri sha truM staM b+ha ya laM nan// srog la 'khor lo bskor ba ni// gdug pa gsum la srog rtsa gcad// gnod pa'i bgegs la srog rtsa gcad// sdang ba dgra la srog rtsa gcad// de dag drag po'i las rnams kyis// dpal gyi 'phreg sngags zab mo ste// gsang ba chung ba 'di dag go/ A+oM hU~M hU~M hU~M/ ta rul bi rul sarba bi Sha g+ha ta ga/ dz+wa li ta bi s+phu Ta ling+ga/ an+TAT+Ta hA sa/ sa DA a,266
1351,allo,To pa TaM kA ra/ badzra khu ra ni r+g+gA ta na/ tsa li ta ba su d+hA ta la ni shwA sa mA,24
1354,auto,ru to tik+Shap+ta d+ha ra Ni d+ha ra/ b+hI Sha Ni aT+rA T+Ta hA sa/ a pa ri mi tA ba la ba rA krA ma/ ar+ya ga NA b+hI ta b+hu ta ga NA d+h+yu yaM ta/ bud+h+ya bud+h+ya/ h+ya grI wa/ khA da khA da ba ra man+t+rAn/ ts+tshin+d+ha ts+tshin+d+ha/ bin+d+ha bin+d+ha/ pa ra mu drA na/ sid+d+hi m+me di sha A be,65
1357,allo,sha ya/ sarba dz+wa ra bi sha tsI dI na/ sarba gra he Sh+wa pra ti ta to b+ha ba/ badzra daM Sh+ta kiny+tsa rA,25
1358,auto,ya si/ i dan du Sh+ta gri ha Na/ du Sh+ta sarbaM pA/ dU na d+hu na/ ma tha ma tha/ marda marda/ pA Ta ya bA' Ta ya/ ma Ta ma Ta/ b+han+d+ha b+han+d+ha/ bud+d+ha d+harma sa g+hi a nu dz+nyA taM karma ku ru shI g+h+raM/ ha ya grI wA ya phaT/ badzra ye phaT/ badzra gA trA ya phaT/ badzra ne trA ya phaT/ badzra daM Sh+tA ya phaT/ badzra khu rA ya phaT/ khu ra ni r+g+hA ta nA ya phaT/ pa ra ma n+t+ra binA sha nA ya phaT/ sarba tri lo kya b+ha yaM,100
1361,allo,ka rA ya phaT/ sarba karmi ShA pra ti,9
1364,auto,ha tA ya phaT/ badzra ku la san+t+ra sa nA ya phaT/ hU~M hU~M hU~M/ phaT phaT phaT swa hA/ gang la dmigs pa 'joms par byed// khyad par klu yi dug rnams sel// dug rnams ma lus thams cad kun// 'byin par byed pa'i,45
1371,allo,gsal sngags so// namaHsa man+ta kA ya wA ka tsit+ta badzrA,11
1372,auto,NAn/ hu lu hu lu/ tiSh+Tha tiSh+Tha/ b+han+d+ha b+han+d+ha/ ha na ha na/ da ha,15
1373,allo,da ha/ pa,3
1374,auto,tsa pa tsa/ gardza gardza/ s+pho Ta ya s+pho Ta ya/ sarba big+hA,13
1375,allo,na/ bi,2
1376,auto,nA ya kA nan/ ma hA ga Na pa ti/ dzI bi tAn+ta ka dzA ya phaT/ lha srin bgegs dang sa bla 'di// gdug pa'i bgegs rnams ma lus pa// lus dang ngag sems la dmigs na// bgegs rnams gsod pa'i mchog yin no/ A+oM g+ha g+ha g+hA ta ya g+hA ta ya/ sarba duSh+tA na phaT/ kI la ya kI la ya/ sarba pA paM hU~M phaT phaT/ hU~M hU~M badzra kI la ya/ badzra d+ha ra Adz+nyA pa ya ti/ kA yA wA ka tsit+ta/ badzra kI la ya hU~M phaT/ oM pa d+mAn+ta kr-i ta/ ts+tshin+d+ha ts+tshin+d+ha/ ha na ha na/ dIp+ta tsakra hU~M phaT/ A+oM pad+mAn+takr-i ta hrIH/ aM b+hur+b+ha baHphaT/ A+oM pad+mAn+tA kr-i ta badzra rA dza hU~M/ 'khor lo'i phyag rgyas bzung nas ni// phur pa lus la gdab par bya// pad+ma'i phyag rgyas bzung byas nas// phur ba ngag la gdab par bya// rdo rje'i phyag rgyas bzung nas ni// phur pa sems la gdab par bya// sdang ba'i dgra bo ma lus pa'i// lus ngag sems la gdab bya na// de ma thag tu myur du 'gro// 'byung bzhi 'thibs nas tshe srog bral// gal te gso bar 'dod pa na// gang so de la btab par bya// dril bu'i sgras brgyal sangs ba ltar// 'chi ba de yang langs par 'gyur// dbang chen bde gshegs 'dus pa/ pad+ma gsang ba bkod pa rngog ma le brgan gyi rgyud las/ gdug pa gsum dang dgra bgegs srog rtsa gcad pa'i le'u ste dgu pa'o//// de nas phyogs dus sangs rgyas kyis// gsung gi las mdzad rta yi mgrin// mthar byed chen po dpal gyi dpal// las bzhi'i s+yin sreg rab tu gsungs// dkyil 'khor zlum zhing dkar ba la// 'khor los rab tu brgyan par bya// gru bzhi gser gyi mdog can la// rin chen 'bar bas 'tshon par bya// zla gam dmar po gyur pa la// pad+ma lcags sgrog bri bar bya// gru gsum kha dog nag po la// ral gri mtshon cha sna tshogs brgyan// gru gsum zla gam zlum po la// gru bzhi rgyas pa lhun gyis grub// ba lu dang ni glang ma dang//,357
1377,allo,'om bu shugs pa zhi ba'i shing// skyer,8
1380,auto,pa dang ni gla ba'i,5
1381,allo,shing// seng ldeng,3
1382,auto,rgyas pa'i hom du bya// seng ldeng dang ni mdzo mo,11
1383,allo,shing// kha dog dmar ba dbang gi hom// shel,9
1388,auto,shing nag po dri can,5
1389,allo,dang// a ka ru,4
1390,auto,ni drag po'i shing// thams cad tshang bar gyur pa na// lhun gyis grub pa'i shing zhes bya// 'bras chan nas dkar til dkar dang// 'o ma zho yi gtor ma zhi// bra bo'i zan dang khur ba dang// ba ser 'o ma'i gtor ma rgyas// ram bu'i zan dang nas dmar dang// ba dmar 'o mas gtor ma dbang// sha dang khrag dang dug dang ni// til nag gtor ma drag po la// thams cad ma,77
1405,allo,lus tshang ba ni//,4
1406,auto,lhun gyis grub pa'i gtor ma yin// dngul lam dkar po'i shing rnams la// zhi ba'i phur bu zlum po,20
1409,allo,bya// gser,2
1410,auto,ram ra gan ser po'i shing// rgyas pa'i phur pa gru,11
1417,allo,bzhi bya//,2
1418,auto,zangs sam dmar po'i shing rnams la// dbang gi phur bu zla gam bya// lcags sam nag po'i shing rnams la// drag po'i phur pa zur gsum bya// mgo zlum sked pa gru bzhi la// zla gam zur gsum lhun gyis grub// dung can ma dang phyal pa dang// lcug phran ma dang ban glang can// pad+ma gcig dang sdong gcig ma// me reg ma dang ri dwags can// phrin las bzhi la so sor bya// kun dag tshang na lhun gyis grub// dngul dkar stag ma'i shing rnams la// zhi ba'i dgang gzar blug gzar dang// gser dang ra gan shing sar rgyas// zangs sam seng ldeng dmar,109
1431,allo,po la// dbang,3
1432,auto,gi sbyin sreg gsar bu bya// lcags sam ma mi rkang,11
1435,allo,gzar bu,2
1436,auto,ni// drag por yang dag gsungs pa la// phrin las bzhi yi dbyibs ldan pas// lhun gyis grub pa'i gzar bu yin// zhi bar 'dod na,26
1439,allo,zlum po'i zhal// dang ba'i sems dang rab ldan pa// rgyas pa'i khro zhal gru bzhi la// dga' ba'i sems kyi ting 'dzin bya// dbang gi rta gdong zla gam zhal// chags pa'i sems kyis mchod par bya// drag po khro zhal gru gsum nyid// khros pa'i sems kyi ting 'dzin bya//,52
1444,auto,kun tsang zhal ni khro zhal gsum// rta mgo nyid la lhun gyis grub// zhi ba'i me ni dge slong ngam// bram ze gtsang ma dag las byung// rgyas pa rgyal po 'gyur ba dang// 'byor pa can las blang ba'o// dbang gi smad 'tshong bud med dang// 'gro ba bzang mo dag las blangs// drag po yugs sa pho mo dang// bshan pa dag las blang ba'i me// kun ka tshang bar gang gyur pa// de ni lhun gyis grub pa'i me// spyan sprin dkar po zhi ba nyid// rta gdong dpral ba zhur po las// sangs rgyas lta stangs sna rtse la// yang na stong nyid nam mkha'i,110
1449,allo,dbyings// rgyas pa'i mig sprin ser,6
1450,auto,po la// rta mgo phrum phrum ser por gnas// mi yi lta stangs sa gzhi nyid// yang na thang dkar ri la blta/ dbang gi mig sprin dmar po la/ rta mgo rngog ma le brgan te// bud med lta stangs bar snang la// yang na zur mig 'phred la blta// drag po'i mig 'bras mthing nag la// rta mgo ljang gur gnas pa nyid// khros nas sdang mig bzlog pa ste// yang na gdug par mig 'gyur bya// lhun gyis grub pa'i lta stangs ni// rta gdong gzi mig khra bor blta// byams pa'i sems kyis zhi ba la// gnyen dang bshes la bya ba yin// rgyas pa'i sems kyis dga' ba la// gnyen dang bshes la bya ba yin// dga' ba'i sems kyis chags pa la// gnyen dang bshes la bya ba yin// drug po'i sems kyis btang snyoms la// gnyen dang bshes la bya ba yin// byams pa'i sems ni bu yin la// snying rje ba ni pha dang ma// dga' bar rang gi chung ma nyid// btang snyoms byang chub dag la dgod// sdug bsngal can la byams pa la// phongs pa rnams la snying rje bas// gnyen bshes rnams la dga' bar bya// dmu rgod can la btang snyoms nyid// thams cad tshang na lhun gyis grub// dgun dang dpyid dang dbyar dang ston// phrin las bzhi dang lhun gyis grub// sa,227
1459,allo,yi rlung,2
1460,auto,dang chu yi rlung// me yi rlung dang rlung gi rlung// las bzhi so sor rgyu ba dang// lhun gyis grub par gnas pa yin// me tog dkar ser dmar dang nag/ du ba 'khor lo rin chen pad// ral gri rgya gram 'bar ba ni// las bzhi grub dang lhun gyis,52
1469,allo,grub// snga dro phyi dro,5
1472,auto,gong ma gnyis//,3
1473,allo,phyi dro,2
1474,auto,phyi dro 'og ma gnyis// dgong dang srod dang tho rangs langs// las,13
1475,allo,bzhi lhun gyis grub par bya// gti mug nga rgyal 'dod chags dang// zhe sdang nyon mongs thams cad kyang// las bzhi dang,23
1486,auto,ni lhun gyis grub// ye nas byas pa med par gnas// dgra bgegs la sogs zhi ba dang// dpal dang 'byor pa rgyas pa dang// yul khams pho mo dbang 'dus dang// dgra bgegs bcom dang gnas su shis// thams cad tshang bar lhun grub nas// phr-in las brtsam pa'i dgos pa gsungs// yon tan las bzlog skyon du 'gyur// me long lto rgyab log pa,66
1499,allo,bzhin// shar na lus 'phags zla gam dbyibs// rlung gi,10
1504,auto,dkyil 'khor gru,3
1505,allo,bzhi 'degs// lho na 'dzam gling sog kha'i dbyibs// gru,10
1506,auto,gsum me ni kun la snyoms// nub na ba glang zlum po chu// phyi yi rgya mtsho lcags ri'i nang// byang na gru bzhi sgra mi snyan// sa yi dkyil 'khor rab tu rgyas// dbus kyi ri rab lhun po nyid// thams cad rin chen lhun gyis grub// zhi ba'i tshe na nub tu blta// rgyas pa byed na byang du blta// dbang gi las la shar du blta// drag po'i,71
1513,allo,dus na lto ru blta// dbus ni kun gnas lhun,10
1516,auto,gyis grub//,2
1517,allo,sum mdo zla gam lto ba zlum// ro stod gru bzhir,11
1522,auto,gnas pa dang//,3
1523,allo,lkog ma dpral ba,4
1524,auto,gru gsum,2
1525,allo,ste// lus la kun tshang lhun gyis grub// b+ha ga phyi mtshams gru bzhi la// sna rtse gru gsum bya rog gdong// skye gnas zla gam dag tu gnas// sna,30
1528,auto,tshogs 'dus pa zlum po nyid// b+ha gar kun,9
1529,allo,tshang lhun,2
1530,auto,gyis grub// kun gzhi zhi ba yid ni rgyas// nyon mongs dbang la sgo lnga drag/ tshogs brgyad lhun gyis grub pa ni// de kho na nyid ces kyang bya// stong pa zhi,33
1531,allo,la gnas rgyas pa// chags pa dbang la 'jig pa drag/ thams cad,13
1536,auto,tshang bar ye gnas pa// lhun gyis grub par gnas pa'o//,11
1539,allo,byol song zhi,3
1540,auto,la mi rnams dbang// lha rnams rgyal dang yi dwags dang// dmyal ba drag por gnas pa la// 'gro ba kun la lhun gyis grub// yA ni zhi ba ma ni rgyas// baM ni dbang la drag po e// yi ge bzhi yi dbyibs ldan par// e baM ma yA lhun gyis grub// dpa' bo chen po'i,57
1545,allo,yi ge,2
1546,auto,ni// a dang bI ra,5
1549,allo,hU~M kha,2
1550,auto,la// las bzhi'i zhi rgyas,5
1551,allo,dbang drag dang// kun tshang lhun gyis grub pas na// phung po'i bdud dang nyon mongs bdud// lha bu'i,19
1554,auto,bdud dang,2
1555,allo,'chi bdag,2
1556,auto,bdud// zhi rgyas dbang drag lhun grub,7
1557,allo,pas// bzhi bcom drug ldan,5
1560,auto,mtha' las 'dud// de nas bcom ldan pad+ma dbang gi rgyal pos//,12
1565,allo,sku dang gsung dang thugs yon tan phrin las,9
1566,auto,gsang ba'i gsang sngags 'di dag phyung ngo// shAn+tiM ku ru oM AHhU~M swAhA/ puSh+tiM ku ru swA b+h+rUM/ pa shaM ku ru A+oM hrIH/ mA ra ya hA hU~M dza dza/ shAn+tiM puSh+tiM ba,35
1571,allo,shaM mA ra ya/ A+oM AHhU~M swA,7
1574,auto,hA/ 'di ni dus gsum gshegs pa dang// phyogs bcur bzhugs pa'i rgyal ba yi// zhi ba dang ni rgyas pa dang// dbang du sdud dang drag pos gsod// lhun gyis grub par gyur pa yis// las kyi rnam grangs gang byed,42
1577,allo,kyang// bcom ldan dbang chen rta mgrin gyis// pad+ma bde gshegs spyi dril gyis// g.yo dang mi g.yo thams cad rnams// 'grub par byed pa'i rtsa,26
1578,auto,ba yin// sbyin sreg byed pa'i sngon du ni// rang lus srung bar byed pa'i sngags// A+oM,17
