Segment_ID,Mode,Text,Word_Count
938,auto,byed rlung nag kun 'bud pas// spyod pa rlung g.yob me la brten// sreg byed,15
939,allo,bskal,1
940,auto,pa lta,2
941,allo,bu,1
942,auto,yi//,1
943,allo,ting 'dzin rlabs,3
944,auto,chen me ru 'bar// rab 'jigs thod pas 'degs pa ni// rnam gsum 'bar ba brjid pa'i steng// lhan d+ha 'khor yug mdzes la che// pad+ma 'dab ma bzhi dbus 'bar//,31
945,allo,rdzas ni 'dod yon rnam pa drug/,7
946,auto,gzugs dang,2
947,allo,sgra,1
948,auto,dang dri dang,3
949,allo,ro// reg bya,3
950,auto,chos su,2
951,allo,snang ba,2
952,auto,yang// ye nas,3
953,allo,kun la,2
954,auto,khyab pa'o//,2
955,allo,A+oM,1
956,auto,ba,1
957,allo,liM,1
958,auto,ta te dzo,3
959,allo,ba liM ta ba la,5
960,auto,ba te g+hu,3
961,allo,h+ya,1
962,auto,sa ma ya swA hA/ b+h+rUM las byung ba'i gzhal yas khang// rab mdzes sangs rgyas bzhugs pa'i gnas// 'byung lnga'i snod ni kun gyi gnas// sangs rgyas,28
963,allo,rnams kyi,2
964,auto,zhing khams yin// bcud ni,5
965,allo,'gro,1
966,auto,ba ma lus pa// rang,5
967,allo,bzhin lhun,2
968,auto,gyis,1
969,allo,grub pa,2
970,auto,nas//,1
971,allo,ye,1
972,auto,nas rgyal ba'i dkyil 'khor nyid// de las,8
973,allo,ma,1
974,auto,gtogs gzhan med pa'o// khyad par dpal gyi gtor ma 'di// rgyu mchog,13
975,allo,tshogs kyi 'khor lo mchod// bsnyen bsgrub rnam pa gang byed kyang// 'dzin pa'i gtor ma,16
976,auto,chen,1
977,allo,por bshad// b+h+rUM skyes lha yi khang pa la//,9
978,auto,rab,1
979,allo,tu mdzes pa'i rgyan ldan bsgom// gtor ma bde'u gtso bo,11
980,auto,thabs,1
981,allo,shes so// mtheb skyu 'khor tshogs sprul pa'i,8
982,auto,tshogs// yab yum ling+ka b+ha gar sbyar// dri med,9
983,allo,bdud,1
984,auto,rtsi byang chub sems// dpa' bo ro dang yang dag ldan// slob mar gtor mas dbang bskur bya// dus gsum bde gshegs rgyal ba'i sku// sku yi byin rlabs lus la zhugs// bde ba chen po'i dbang bskur bas// na tsha sdug bsngal sbyang du gsol// phyogs bcur bzhugs pa'i rgyal ba rnams// gsung gi byin rlabs ngag la zhugs// rmad byung gsung sgras dbang bskur bas// sgra skad kun la dbang bsgyur shog/ dus gsum phyogs bcu'i sangs rgyas rnams// thugs kyi byin rlabs sems la zhugs// skye shi med pa'i dbang bskur bas// sku gsum rtogs pa 'bar bar mdzod// A+oM sarba ta thA ga tA ya/ d+harma,110
985,allo,kA,1
986,auto,ya/ saM b+ho ga,4
987,allo,kA ya/,2
988,auto,nirmA Na kA,3
989,allo,ya/,1
990,auto,la liM ta/ a b+hi Shiny+tsa a/ spyir na sangs rgyas rigs lnga yi// phrin las bsam gyis mi khyab kyang// gtor ma'i phrin las las rab mchog/ dpal gyi gtor ma skung na nyal// sha khrag,37
991,allo,gtor,1
992,auto,ma 'ben,2
993,allo,du bcam// zhal zas,4
994,auto,gtor ma bdud,3
995,allo,rtsir,1
996,auto,bsngo//,1
997,allo,sprul,1
998,auto,pa'i gtor ma yongs la khyab// dam tshig gtor ma bskyed par bya// gzhal yas lha yi dkyil 'khor tshogs// ye shes lha mo 'gugs par bya// lha dang 'dod yon rigs lnga'i chu// gta' gtor rgyun gtor gtor dbang bskur// gnyis med gtor ma dbul bar bya// lha la lha thim dbul ba dang// dbyings la ye shes thim pa dang// ye shes la yang ye shes rol// chos nyid la yang chos nyid thim// bdud rtsi rang lus lha ru gsal// gtor ma gtang bar bya ba ni/ bsgrub pa gta' yi gtor ma yang// chos kyi dbyings,100
999,allo,su,1
1000,auto,gtang ba dang// las,4
1001,allo,bzhi sbyin sreg,3
1002,auto,bya ba dang// mi zad longs spyod gter du sba// yun du gtor ma bsgrub byas nas// tshugs par bskyal nas gshegs pa dang// gtor snod mnan la bro yis sbyang// gtor ma'i las rnams rdzogs par bya// sha khrag dmar las bsgrub pa ni// gang la bsrung na gnyer du gtad// sdang gnod kun la zor du 'phang// thams cad ma lus gnan par bya// sprul pa gang la gda' 'dod par// 'das dang 'jig rten yongs la bsdo// tshad med thugs rje'i gtor ma 'di// yid bzhin nor bu rin po che// dbang gi rgyal po chen po las// trAM las 'dod pa'i yon tan 'byung// trAM rat+na dre lo kya// maitri ka ru Na// su kha sa ma ye/ a nr-i su tri pre du,128
1003,allo,ba ling,2
1004,auto,ta kha,2
1005,allo,kha,1
1006,auto,khA hi khA hi/ zhes sku'i mchod pa gtor ma'i ting nge 'dzin to// de nas rta mchog rta mgrin la// don dam rang bzhin rak+ta ni// 'khor 'das kun la khyab par gnas// chos dbyings mtshan ma'i spros pa bral// rnam par rtog pa'i blos ma bslad// rang bzhin ma bcos sar gnas pa// chos rnams 'byung ba'i gzhir grub ni// kun tu bzang mo yum gyi mkha'// dus gsum sangs rgyas kun bzhugs pa// bcos ldan de bzhin gshegs kun gyi// sku dang gsung thugs rdo rje snying// btsun mo'i b+ha ga'i nang na bzhugs// ma rtogs khams su sems can rnams// der gnas de las 'byung ba ni// gzhan min de,114
1007,allo,las,1
1008,auto,'phrul ba'o// ma rtogs 'khrul ba'i rak+ta ni// kun rdzob snod dang bcud du shar// sa chu me rlung nam mkha' lnga// yum lnga'i rak+tar snang ba dang// 'byung ba lnga yi rak+ta 'dzag/ khrag zhun phyogs bzhi dbus lnga nas// yum gyi pad+ma rak+ta thig/ thams cad ma lus rak+tar snang// sems can kun la gnas pa yi// chags pa'i rak+ta'i rgya mtsho ni/ khrag gi chu yis gling bzhi 'degs// khrag gis gso byed ste ba'i bcud// khrag gis kun ngoms srog bcud 'dzin// mtshan ma rdzas kyi rak+ta ni// byin brlab lha la dbul bar bya// phyi yi rak+ta mtshal la sogs// 'byung ba dmar por snang ba dang// nang gi rak+ta sems can kun// sna tshogs pa yi khrag rnams sbyar// gsang ba'i rak+ta chen po ni// 'bras bu lnga bsgral bud med khrag/ de kho na nyid chos kyi dbyings// mthar 'dzin lta ngan brlag par mdzad// sgrub pa'i rnal 'byor ming sring rnams// rak+ta rtogs par gyur nas shom// rnal 'byor dbang phyug chen po yis// rak+ta bskyed cing spro ba yang// b+han+d+ha pad+ma'i zhal bu nang// pad+ma rak+ta sna tshogs khrag/ bdud rtsi chu yi dpa' bor sbyar// ma dang mkha' 'gro 'du ba'i rdzas// lhar gsal thugs las yi ge ram// rak+ta'i rgya mtsho rba rlabs 'khrugs// rak+ta mU la ka dz+wa la maN+Da la hU~M/ khams gsum snod bcud rak+ta dgug/ raM las spro bar bya ba'i 'od// mchod pa phul,240
1009,allo,nas thugs dam bskul//,4
1010,auto,sdod,1
1011,allo,bcud rak+ta kun bsdus thim//,5
1012,auto,rba,1
1013,allo,rlabs,1
1014,auto,'phyo ba,2
1015,allo,dmar,1
1016,auto,la 'khrugs// rak+ta raM s+pha ra Na phaT/ rak+ta khaM saM ha ra Na hU~M/,15
1017,allo,don,1
1018,auto,rtags ldan,2
1019,allo,pa'i,1
1020,auto,rak+ta dbul// 'khor,3
1021,allo,yug,1
1022,auto,snod kyi gzhal yas na// khrag,6
1023,allo,mtsho dmar nag 'khyil ba'i bcud// rkang,7
1024,auto,chen rdo rje rtse lnga'i skyogs// dang po snang srid rak+tas khengs// gnyis pa rag gi snod du 'dus// gsum pa,21
1025,allo,rba rlabs,2
1026,auto,'khrugs pa'o// khaM raM stong,5
1027,allo,khams rak+tas khengs// khaM raM sangs rgyas,7
1028,auto,mkha' 'gros,2
1029,allo,gsol//,1
1030,auto,kha raM,2
1031,allo,mchod mnyes,2
1032,auto,dngos grub ster//,3
1033,allo,bdud rtsi sman dang bsres,5
1034,auto,pa dbul// rak+ta dz+wa la mU la ka kha raM khA hi/ don rtogs rak+tas kun sangs rgyas// rigs,19
1035,allo,lnga rgyal ba yab dang yum// ye shes lnga,9
1036,auto,po lhan,2
1037,allo,cig skyes// gnyis med chos,5
1038,auto,kyi dbyings,2
1039,allo,na bzhugs// gsung rak+ta'i mchod pa'i,6
1040,auto,ting nge 'dzin to// de nas dbang mchog rgyal,9
1041,allo,po yis// lta,3
1042,auto,ba,1
1043,allo,rang gnas,2
1044,auto,bdud rtsi,2
1045,allo,gsungs// lus khams bdud rtsi chen,6
1046,auto,po,1
1047,allo,lnga// phung,2
1048,auto,po lnga yi rgyal ba mchod//,6
1049,allo,bsgom,1
1050,auto,pa nyams blang bdud rtsi,5
1051,allo,blang//,1
1052,auto,ched kyi dam tshig bdud rtsi bsgom// stong pa'i ngang las las kyi lha// ljang nag,16
1053,allo,rdo,1
1054,auto,rje,1
1055,allo,rgya gram,2
1056,auto,bsnams// g.yo ba'i,3
1057,allo,rlung dang,2
1058,auto,'bar,1
1059,allo,ba'i me// thod pa'i,4
1060,auto,steng na,2
1061,allo,b+han+d+ha'i,1
1062,auto,snod// nyi ma zla ba'i kha bcad pa'i// nam mkha' rdo rje rtse lnga bsgom// gsung gi cho ga bya ba ni// dpa' bo 'bru lnga'i yig 'bru las// thugs kyi phyag mtshan rnam lngar 'gyur// rgyal ba rigs lnga'i lha sku bsgom// ye ges bdud rtsi dgug par bya// rta yi rgyal po'i phyag rgya bcas// lu gu rgyud kyi phreng thag,63
1063,allo,bzung//,1
1064,auto,'od 'phros 'og min sku lnga gnyis// nam mkhar spyan drangs 'od du zhu// ye shes bdud rtsi chen por dgug/ na ba'i sman la 'chi ba'i gsos// oM AHhU~M/ sarba pany+tsa ma mr-i ta hU~M hrIHtha/ gnyis su med pa'i bdud rtsi las// rnal 'byor pa yi sor mo lnga// ye nas rigs lngar gnas pas gtor// rnal 'byor pa'i chag nyams skong// sgrub pa po yi bar,69
1065,allo,gcod sel//,2
1066,auto,bsgrub pa'i gnas,3
1067,allo,khang bkra shis,3
1068,auto,mdzad//,1
1069,allo,mched,1
1070,auto,lcam lta ba yo ba srong// ma dang mkha' 'gro,10
1071,allo,sangs,1
1072,auto,rgyas mnyes// dam nyams dam sri,6
1073,allo,bgegs mtshams,2
1074,auto,chod// mchod pa'i rdzas rnams gsang,6
1075,allo,bar,1
1076,auto,bya// A+oM badzra yak+sha kro d+ha hU~M,7
1077,allo,ha,1
1078,auto,na ha,2
1079,allo,na,1
1080,auto,hU~M phaT/ oM,3
1081,allo,d+harma mr-i ta bi,4
1082,auto,shud+d+he hU~M,2
1083,allo,phaT/ drin,2
1084,auto,len gsang nan,3
1085,allo,mchod pa 'dren/ bdud rtsi,5
1086,auto,phyag bsnams 'dzab brjod,4
1087,allo,pas//,1
1088,auto,byin,1
1089,allo,rlabs,1
1090,auto,bsgom,1
1091,allo,pa'i bar,2
1092,auto,yang gdags// theg dman spyod pa zil mnan,8
1093,allo,phyir// sman,2
1094,auto,gyi che,2
1095,allo,ba'i yon tan,3
1096,auto,brjod// rnam rtog ngan pas rgyud bcings pa// sman la bshags pa rab tu bya// bsgrubs pas las la 'bras smin pas// sku gsung thugs kyi dgos grub blang// drin la lan gyis blan pa'i phyir// gsang nan sbreng mchod dbul bar bya// tshogs bsag sgrib pa sbyang,48
1097,allo,ba'i,1
1098,auto,phyir// 'dod pa'i don la gsol ba gdab// ngas ni ma 'ongs phyi rabs la// dgongs pa'i gol sa gcad,20
1099,allo,pa'i,1
1100,auto,phyir// khyed la legs par bshad,6
1101,allo,par,1
1102,auto,bya// bdag gzhan don,4
1103,allo,du,1
1104,auto,rab,1
1105,allo,tu nyon// ye,3
1106,auto,nas,1
1107,allo,lus khams bdud rtsi lnga// rgyal,6
1108,auto,ba rigs,2
1109,allo,lngar gnas pa yin// dgongs pa 'dzab la brten byas nas// lcags la ngar btab bzhin du 'gyur// rang lus bdud rtsi chen por gnas// dri chen rnam,28
1110,auto,snang chos kyi,3
1111,allo,dbyings//,1
1112,auto,byang sems mi bskyod me long bzhin// sha chen rin 'byung mnyam pa nyid// rak+ta snang mtha' so sor rtog/ dri chu don grub bya ba grub// thams,28
1113,allo,cad ma,2
1114,auto,lus bdud rtsi lnga// lus pa med par ye sangs rgyas// phyogs bcu'i rgyal ba ma lus dang// yi dam bla mar bcas pa dang// grub thob rdo rje ming sring sogs// dus gsum pha ma'i tshogs la dbul// ye nas bdud rtsi rnam dag pa// mchog dang thun mong grub rdzas la// ma rig ma rtogs log par bzung// don dang 'gal ba bzod par gsol// bdud rtsi chen po'i rgya mtsho nas// thabs dang shes rab 'brel ba yi// mtheb srin rtse sbyar e yi gzugs// sku gsung thugs kyi,92
1115,allo,dngos,1
1116,auto,grub blang// srid gsum ma lus sems,7
1117,allo,can,1
1118,auto,gyi// sha yi mchod pa 'di bzhes la// ma rig gti mug gsal ba dang// gzugs med 'khor ba stongs nas kyang// mi rtog dngos grub bdag la stsol// khams gsum 'gro ba thams,34
1119,allo,cad,1
1120,auto,kyi// khrag gi mchod pa,5
1121,allo,'di bzhes,2
1122,auto,la// 'dod chags,3
1123,allo,zhen pa bcad pa dang// 'dod khams 'khrul pa bzlog pa'i phyir// bde ba chen po'i dngos grub stsol// stong gsum ma lus thams cad kyi// rus pa'i,28
1124,auto,mchod pa 'di bzhes la// gzugs khams 'khor ba rgyun chod la// gsang ba'i dngos grub,16
1125,allo,stsal,1
1126,auto,du gsol/ dug gsum rgyu rnams gtan nas byung// bde gsal mi rtog shar,14
1127,allo,bar mdzod// khams gsum 'khor ba dong nas sprugs// mchod pa dam pa bzhes su,15
1128,auto,gsol/ chos,2
1129,allo,kyi spun gyis bsdus pa yis// rdo rje mched dang lcam,11
1130,auto,dral,1
1131,allo,rnams//,1
1132,auto,'phral,1
1133,allo,gyi rkyen bgegs bzlog pa dang// yun gyi sgrib pa sbyong ba dang//,13
1134,auto,sku,1
1135,allo,dang gsung dang thugs rnams,5
1136,auto,kun// mi zad rgyan gyi 'khor lo'i mdzod// thugs bdud rtsi'i mchod,12
1137,allo,pa'i ting,2
1138,auto,nge,1
1139,allo,'dzin to//,2
1140,auto,de,1
1141,allo,nas bcom,2
1142,auto,ldan rta mgrin gyis// phyi rabs rnal 'byor don dgongs nas// che ba'i,13
1143,allo,rang bzhin,2
1144,auto,bstan pa'i phyir// nyid,4
1145,allo,la bstod pa,3
1146,auto,'gro don gsungs// chos,4
1147,allo,kyi dbyings kyi dkyil 'khor nas// lhun gyis grub pa'i pho,11
1148,auto,brang nas// snying po,4
1149,allo,byang chub,2
1150,auto,dgongs pa las//,3
1151,allo,thugs rje chen,3
1152,auto,po'i skur ston pa// snang ba mtha' yas tshe dpag med// sprul sku'i byang sems spyan ras gzigs// 'dul,19
1153,allo,phyir,1
1154,auto,sku,1
1155,allo,khros,1
1156,auto,rta mgrin dpal//,3
1157,allo,thugs,1
1158,auto,rjes byon la phyag 'tshal bstod//,6
1159,allo,stong nyid,2
1160,auto,ye shes mtshan ma bral// me long ye shes 'gag med gnas//,12
1161,allo,stong,1
1162,auto,gsal skye ba med pa'i ngang// stong rig chos sku chen po las// gzugs sku longs,16
1163,allo,spyod rdzogs,2
1164,auto,par bstan/ mtha',3
1165,allo,dbus,1
1166,auto,mi phyed mnyam pa,4
1167,allo,nyid// chos rnams rang,4
1168,auto,bzhin so sor rtog/,4
1169,allo,sa bcu longs spyod rdzogs skur bstan// rigs drug 'khor,10
1170,auto,ba'i sems can la//,4
1171,allo,ji ltar mos pas,4
1172,auto,mthun 'dul ba//,3
1173,allo,mdzad pa mthar,3
1174,auto,phyin sprul,2
1175,allo,pa'i sku// dbang chen sku,5
1176,auto,la phyag,2
1177,allo,'tshal bstod// ma skyes,4
1178,auto,a ni kun gyi srog/ 'gag,6
1179,allo,med,1
1180,auto,ka,1
1181,allo,tshogs,1
1182,auto,rnam par sprul//,3
1183,allo,zab dang,2
1184,auto,rgya,1
1185,allo,che'i chos,2
1186,auto,rnams kun//,2
1187,allo,A li kA li'i tshogs las sprul// 'khor 'das gtan la 'bebs byed pa// rmad byung chos kyi 'khor lo,20
1188,auto,bskor//,1
1189,allo,ma skyes lus,3
1190,auto,la dgyes,2
1191,allo,pas te// bem stong chos nyid,6
1192,auto,dbyings,1
1193,allo,su,1
1194,auto,dgyes//,1
1195,allo,ma,1
1196,auto,rtogs sems la chags pas ru//,6
1197,allo,thugs,1
1198,auto,rje chen pos 'gro,4
1199,allo,la,1
1200,auto,chags//,1
1201,allo,yul sems gnyis med las mdzad ka/ bdag gzhan gnyis,10
1202,auto,med phrin,2
1203,allo,las mdzad// he,3
1204,auto,ru ka dpal khro bo'i gtso//,6
1205,allo,pad+ma'i rgyal po'i khro bo'i sku// ha ha hi hi'i sgra sgrog pa// dbang chen gsung la phyag 'tshal bstod// ma skyes sems,23
1206,auto,kyi,1
1207,allo,dkyil 'khor nas// chos,4
1208,auto,rnams,1
1209,allo,rtsa,1
1210,auto,ba,1
1211,allo,gtan la 'bebs// kun gzhi sems kyi pho brang du// las dang bag chags gting nas grol// yul sems gnyis su 'dzin pa'i yid// phyi nang,26
1212,auto,gzung,1
1213,allo,'dzin rnam par grol// gti mug mi 'byed rtog dang bral// zhe sdang 'od gsal chen por 'bar// 'dod,19
1214,auto,chags,1
1215,allo,bde,1
1216,auto,ba,1
1217,allo,chen por shar// nga rgyal lta sgom ri bos gnon// phrag,11
1218,auto,dog,1
1219,allo,lta,1
1220,auto,ngan shong mi byed// dbang chen thugs la phyag,9
1221,allo,'tshal bstod//,2
1222,auto,khyod ni yid bzhin rin po,6
1223,allo,che// kun,2
1224,auto,gyi 'dod pa ma lus skong// phye ni lha yi,10
1225,allo,dpag,1
1226,auto,bsam,1
1227,allo,shing//,1
1228,auto,na bza',2
1229,allo,zhal zas rtsol,3
1230,auto,ba bral// khyod ni bum,5
1231,allo,pa bzang,2
1232,auto,po'i gter//,2
1233,allo,bdud rtsi,2
1234,auto,chen po'i chu bo 'bebs// khyod ni,7
1235,allo,stong nyid,2
1236,auto,nam mkha'i,2
1237,allo,mdzod// sku,2
1238,auto,dang,1
1239,allo,ye shes dkor gyi bdag/ theg,6
1240,auto,mchog,1
1241,allo,bstan pa'i,2
1242,auto,sa gzhi,2
1243,allo,las// zhi gnas,3
1244,auto,chu,1
1245,allo,yis kun tu,3
1246,auto,tshim// lhag,2
1247,allo,mthong ye,2
1248,auto,shes bag chags bsregs// 'thor byed,6
1249,allo,rlung gi 'khor lo yis// stong gsum 'gro ba'i don mdzad pa// 'jig rten nyi zla'i dkyil 'khor lhar// 'gro drug,21
1250,auto,mun pa,2
1251,allo,kun sel,2
1252,auto,ba//,1
1253,allo,dbang chen yon tan phyag 'tshal bstod// sgeg pa'i nyams,10
1254,auto,kyis,1
1255,allo,sgeg pa'i,2
1256,auto,gang mdzad la// 'dod chags dbang phyug 'dul bar mdzod// khyod ni dpa' bo chen po,16
1257,allo,ste//,1
1258,auto,lha,1
1259,allo,min,1
1260,auto,pa,1
1261,allo,su ka ra 'dul bar mdzod//,6
1262,auto,'jigs,1
1263,allo,byed,1
1264,auto,chen,1
1265,allo,po,1
1266,auto,'jigs,1
1267,allo,pa'i,1
1268,auto,sku//,1
1269,allo,khyab 'jug,2
1270,auto,chen po 'dul,3
1271,allo,bar,1
1272,auto,mdzod//,1
1273,allo,sku,1
1274,auto,yi,1
1275,allo,gar gyis,2
1276,auto,sku yi gar,3
1277,allo,mdzod,1
1278,auto,la//,1
1279,allo,bdag gi lus la gar rnams 'char bar mdzod// rgod pa'i nyams kyis ha ha bzhad pa ni// gzhon nu smin,21
1280,auto,drug rta skad drag pos btul// gshe ba'i gar gyis hi hi gshe ba ni// tshogs kyi bdag po glang po'i sna can btul// rngam pa'i gar gyis hring hring za byed rngam// sgra gcan rA hu la ni rngam pas btul// gsung gi gar gyis gsung gi gar mdzod la// bdag gi ngag la sngags su,57
1281,allo,'char,1
1282,auto,bar mdzod// snying rje'i gar gyis thugs rje'i rol par mdzad// brgya,12
1283,allo,byin,1
1284,auto,glang chen zhon,3
1285,allo,pa sgrol bar mdzod// ngo mtshar gar gyis ngo mtshar bskyed par mdzad// klu chen se sha ra tsa bsgral bar mdzod// zhi ba'i gar gyis zhi ba 'dus mdzad pa// me lta drang srong chen po sgro 'bar mdzod// thugs kyi gar gyis thugs kyi gar mdzod la// bdag gi sems la nyams,54
1286,auto,rnams 'char bar mdzod//,4
1287,allo,bcom ldan dpal chen pad+ma he,6
1288,auto,ru,1
1289,allo,ka/,1
1290,auto,gar,1
1291,allo,dgu'i,1
1292,auto,phrin,1
1293,allo,las mdzad la,3
1294,auto,phyag 'tshal bstod// lha mchog khyod la bdag gis bstod pa yis// sems la nyams kyi,16
1295,allo,snang,1
1296,auto,ba nang du 'char// lus,5
1297,allo,la gar,2
1298,auto,gyi,1
1299,allo,snang ba phyi ru 'char// ngag la sngags kyi snang ba 'char bar byed// yul la mthong snang snang ba 'char,21
1300,auto,ba dang// bag,3
1301,allo,chags rmi,2
1302,auto,lam,1
1303,allo,snang ba rmi bar mdzod// ces,6
1304,auto,phyis 'byung,2
1305,allo,ba'i,1
1306,auto,rnal 'byor pa la,4
1307,allo,mchod cing,2
1308,auto,bstod pa lung bstan pa zhes bya ba'i ting nge 'dzin to// dbang chen rta mgrin bde gshegs 'dus pa pad+ma gsang ba bkod pa rngog ma leb rgan gyi rgyud las/ mchod bstod kyi le'u ste brgyad pa'o//// de nas bcom ldan 'das kyis gsungs pa// rnal 'byor dbang phyug chen po yis// yang gsang rmad byung dgongs pa la// bsnyen pa thems par gyur pa na// chos sku snying po byang chub sems// de nyid shes pa spros dang bral// sa thob sbyong yul gzhal,87
1309,allo,yas,1
1310,auto,nas// dgongs pa lta can longs spyod rdzogs// mos,9
1311,allo,spyod,1
1312,auto,'gro la snang gyur ba// grub pa chos kyi phung,10
1313,allo,po,1
1314,auto,can// rgyal ba sku gsum dag dang mnyam// rnal 'byor rab kyi dgongs,13
1315,allo,par gsungs//,2
1316,auto,phyogs bcur,2
1317,allo,bzhugs,1
1318,auto,pa'i,1
1319,allo,sangs rgyas dang//,3
1320,auto,dus gsum gshegs pa'i,4
1321,allo,rgyal ba rnams//,3
1322,auto,thugs dam rgyud nas bskul ba ni// rnal 'byor 'bring gi dgongs pa yin// lus ni lha sku'i dkyil 'khor bsgom// ngag ni bzlas pa'i gsang sngags can// thugs ni yang dag don du blta// rtags tsam 'dzin par rab gnas pa// rnal 'byor kun gyi dgongs pa ste// rab tu 'bad nas bsgom pa yang// rnal 'byor tha ma'i dgongs pa yin// de dag rnal 'byor brda skad gsungs// ma ltar byams la sring ltar gdung// ma mo mkha' 'gro rnal 'byor ma// pheM pheM hri yi sgra dag la// thal mo'i sgra dang rnge'u chung sgra// rkang gi gling bu thod pa'i rnga// cang te'u sgra rnams bsgrags pa dang// zhing gi g.yab mos g.yab pa ni// dang po brda yang sprad bar bya// dur khrod chen po'i gnas brgyad nas// bde gshegs mkha' 'gro chen mo dang// rdo rje zhe sdang srog la rngams// rin chen nga rgyal sha za mo// pad+ma 'dod chags khrag 'thung ma// las kyi phrin las chen po rnams// nam mkha' bar snang sprin bzhin du// klong rdol bya nag 'bab pa ltar// gti mug sha yi sa gzhi la// 'dod chags khrag gi rgya mtsho 'khyil// zhe sdang rus pa'i ri rab la// mi rtog bde gsal nyams skye zhing// khams gsum gdug pa'i dgra dang bgegs// sgrol phyir 'gyings shing rngams pa yis// rab tu gnas su 'byung ba ni// bar du klong rdol byon pa yin// dug gsum gtor mas tshim pa dang// bdud rtsi chen pos tshim pa dang// rak+ta dmar gyis dgyes pa ni// mngag pa'i gnas su yud,262
1323,allo,tsam 'gro// dgra,3
1324,auto,dang,1
1325,allo,bgegs rnams rab,3
1326,auto,'gugs pa// dper na skyes bu,6
1327,allo,btson bzung bzhin// rang dbang,5
1328,auto,med,1
1329,allo,par,1
1330,auto,'gugs,1
1331,allo,pa,1
1332,auto,ni// rmad byung,3
1333,allo,dkyil 'khor nang du,4
1334,auto,drang// rlung,2
1335,allo,gi stobs,2
1336,auto,kyis 'ong ba ni// tha mal las la bkye,9
1337,allo,ba'o//,1
1338,auto,bdag gi rnal 'byor bsam gtan can// rta skad thengs gcig bsgrags pa yis// bsgrub pa'i rnal 'byor chen po rnams// rtsa ba yan lag dam tshig rnams// nyams chag bskangs par gyur nas ni// thun,36
1339,allo,mong grub chen brgyad la sogs// mchog gi sku gsung rang,11
1340,auto,gsal,1
1341,allo,ba//,1
1342,auto,g.yar dam can la dngos grub ster// rta skad thengs gnyis bsgrags pa yis// rje mo blon mo ma sring dang// bran dang pho nya bka' nyan dang// ma mo mkha' 'gro rnal 'byor ma// dam la gnas pa thams cad kyang// tshar bcad rjes su phrin las mdzad// zhi dang rgyas dang dbang dang drag/ drag dbang rgyas dang zhi bar byed// rta skad thengs gsum bsgrags pa yi// mos pa chung ba'i nyan thos la// bden pa bzhi yi chos kyang ston// dmigs pa phra ba'i rang rgyal la// rten 'brel bcu gnyis chos bshad de// theg chen byang chub sems dpa' la// kun rdzob don dam chos kyang gsungs// bya ba las kyi kri ya la// rig gsum mgon por rnam par snang// u pa ya la rigs bzhi nyid// lta ba spyod pa ston pa dang// yo ga rigs lnga mngon byang chub// kun rig rnam snang chen por gsungs// rnal 'byor che la thabs chen snang// rjes su rnal 'byor yab yum che// shin tu rnal 'byor chos kyi sku// rgyud lung man ngag snang ba'o// rta skad thengs gsum dgongs pa'i ting nge 'dzin to// de nas sangs rgyas rta yi mchog/ phyogs bcur bzhugs pa'i rgyal ba,204
1343,allo,dang//,1
1344,auto,dus bzhir gshegs pa'i bde gshegs kyis// dbang chen las la sbyar nas gsungs// drag po'i gnas nas sa blang la// gang gnong sa blang bsres nas kyang// dkyil 'khor dkyil du mthing nag e// zla gam rnam gsum dmar po'am// zlum po zhi ba dkar la yang// gru bzhi ser po rgyas pa la// sgo dang rdo rje ra ba dang// me dpung dur khrod brgyad dang bcas// khrag sna dug sna'i phu bas bri// bya rog gang ga'i sgro sogs nang// mi rkang mtshon gyi skud pa can// ro ras zhing lpags gro shog la// klu gnyan sa bdag srog rtsa gcad// sbrul dang sdig pa sbal bas brgyad// nA ga tsit+ta mA ra ya rbad// su mi tsit+ta mA ra ya rbad/ sa khrag tsit+ta mA ra ya rbad/ dgra bo'i srog rtsa gcad pa'i phyir// ling+ga ming rus sngags dang ldan// sha truM tsit+ta mA ra ya rbad/ che ge mo tsita mA ra ya rbad// gdug pa'i bgegs ni pho mo la// gang yon gzugs bris sngags kyis gzir// sarba bi g+ha nAn srog mA ra ya rbad/ e sarba big nan mA ra ya rbad// ming rus rkang gi phur pa dang// seng ldeng dag las byas pa dang// lcags kyi phur pa dag gis gdab// gla,213
1345,allo,ba'i,1
1346,auto,phur pas gdab par bya//,5
1347,allo,sa nA,2
1348,auto,ga tri sha truM mA,5
1349,allo,ra ya,2
