sentence_id,token_position,token,label,entity_type
207,5,mdzad,I-ALLO,ALLO
207,6,che//,I-ALLO,ALLO
208,0,zhes,B-AUTO,AUTO
208,1,bya,I-AUTO,AUTO
208,2,ba,I-AUTO,AUTO
208,3,nas/,I-AUTO,AUTO
208,4,rdo,B-ALLO,ALLO
208,5,rje,I-ALLO,ALLO
208,6,lcags,I-ALLO,ALLO
208,7,kyu,I-ALLO,ALLO
208,8,zhags,I-ALLO,ALLO
208,9,pa,I-ALLO,ALLO
208,10,che//,I-ALLO,ALLO
209,0,zhes,B-AUTO,AUTO
209,1,bya,I-AUTO,AUTO
209,2,ba'i,I-AUTO,AUTO
209,3,bar,I-AUTO,AUTO
209,4,du/,I-AUTO,AUTO
209,5,tshigs,I-AUTO,AUTO
209,6,bcad,I-AUTO,AUTO
209,7,nyi,I-AUTO,AUTO
209,8,shu,I-AUTO,AUTO
209,9,rtsa,I-AUTO,AUTO
209,10,lnga,I-AUTO,AUTO
209,11,rkang,I-AUTO,AUTO
209,12,pa,I-AUTO,AUTO
209,13,gcig,I-AUTO,AUTO
209,14,gis,I-AUTO,AUTO
209,15,ma,I-AUTO,AUTO
209,16,tshang,I-AUTO,AUTO
209,17,ba,I-AUTO,AUTO
209,18,brjod,I-AUTO,AUTO
209,19,pas/,I-AUTO,AUTO
209,20,ye,B-ALLO,ALLO
209,21,shes,I-ALLO,ALLO
209,22,sems,I-ALLO,ALLO
209,23,dpa'i,I-ALLO,ALLO
209,24,thugs,I-ALLO,ALLO
209,25,ka'i,I-ALLO,ALLO
209,26,yi,I-ALLO,ALLO
209,27,ge,I-ALLO,ALLO
209,28,a,I-ALLO,ALLO
209,29,las/,I-ALLO,ALLO
209,30,mtshan,I-ALLO,ALLO
209,31,gyi,I-ALLO,ALLO
209,32,sngags,I-ALLO,ALLO
209,33,kyi,I-ALLO,ALLO
209,34,yi,I-ALLO,ALLO
209,35,ge,I-ALLO,ALLO
209,36,brgya,I-ALLO,ALLO
209,37,brgyad,I-ALLO,ALLO
209,38,cu,I-ALLO,ALLO
209,39,rtsa,I-ALLO,ALLO
209,40,lnga,I-ALLO,ALLO
209,41,rnams,I-ALLO,ALLO
209,42,spros,I-ALLO,ALLO
209,43,te/,I-ALLO,ALLO
209,44,de,I-ALLO,ALLO
209,45,dag,I-ALLO,ALLO
209,46,kyang,I-ALLO,ALLO
209,47,bcom,I-ALLO,ALLO
209,48,ldan,I-ALLO,ALLO
209,49,'das,I-ALLO,ALLO
209,50,rnam,I-ALLO,ALLO
209,51,par,I-ALLO,ALLO
209,52,snang,I-ALLO,ALLO
209,53,mdzad,I-ALLO,ALLO
209,54,chen,I-ALLO,ALLO
209,55,po,I-ALLO,ALLO
209,56,la,I-ALLO,ALLO
209,57,sogs,I-ALLO,ALLO
209,58,pa'i,I-ALLO,ALLO
209,59,sku,I-ALLO,ALLO
209,60,mdog,I-ALLO,ALLO
209,61,dkar,I-ALLO,ALLO
209,62,po/,I-ALLO,ALLO
209,63,'khor,I-ALLO,ALLO
209,64,lo,I-ALLO,ALLO
209,65,dang,I-ALLO,ALLO
209,66,ral,I-ALLO,ALLO
209,67,gri,I-ALLO,ALLO
209,68,la,I-ALLO,ALLO
209,69,sogs,I-ALLO,ALLO
209,70,pa,I-ALLO,ALLO
209,71,'dzin,I-ALLO,ALLO
209,72,par,I-ALLO,ALLO
209,73,gyur,I-ALLO,ALLO
209,74,pa,I-ALLO,ALLO
209,75,phyung,I-ALLO,ALLO
209,76,ste/,I-ALLO,ALLO
209,77,phyung,I-ALLO,ALLO
209,78,nas,I-ALLO,ALLO
209,79,kyang,I-ALLO,ALLO
209,80,sangs,I-ALLO,ALLO
209,81,rgyas,I-ALLO,ALLO
209,82,kyi,I-ALLO,ALLO
209,83,zhing,I-ALLO,ALLO
209,84,khams,I-ALLO,ALLO
209,85,thams,I-ALLO,ALLO
209,86,cad,I-ALLO,ALLO
209,87,du,I-ALLO,ALLO
209,88,song,I-ALLO,ALLO
209,89,nas,I-ALLO,ALLO
209,90,rang,I-ALLO,ALLO
209,91,gi,I-ALLO,ALLO
209,92,rnam,I-ALLO,ALLO
209,93,par,I-ALLO,ALLO
209,94,thar,I-ALLO,ALLO
209,95,pa'i,I-ALLO,ALLO
209,96,sgo,I-ALLO,ALLO
209,97,nas/,I-ALLO,ALLO
209,98,gti,I-ALLO,ALLO
209,99,mug,I-ALLO,ALLO
209,100,la,I-ALLO,ALLO
209,101,gnas,I-ALLO,ALLO
209,102,pa'i,I-ALLO,ALLO
209,103,sems,I-ALLO,ALLO
209,104,can,I-ALLO,ALLO
209,105,rnams,I-ALLO,ALLO
209,106,dag,I-ALLO,ALLO
209,107,par,I-ALLO,ALLO
209,108,bya,I-ALLO,ALLO
209,109,ba,I-ALLO,ALLO
209,110,dang,I-ALLO,ALLO
209,111,/,I-ALLO,ALLO
209,112,sangs,I-ALLO,ALLO
209,113,rgyas,I-ALLO,ALLO
209,114,kyi,I-ALLO,ALLO
209,115,zhing,I-ALLO,ALLO
209,116,yang,I-ALLO,ALLO
209,117,snang,I-ALLO,ALLO
209,118,bar,I-ALLO,ALLO
209,119,byas,I-ALLO,ALLO
209,120,nas/,I-ALLO,ALLO
209,121,yang,I-ALLO,ALLO
209,122,phyir,I-ALLO,ALLO
209,123,log,I-ALLO,ALLO
209,124,ste/,I-ALLO,ALLO
209,125,mtshan,I-ALLO,ALLO
209,126,gyi,I-ALLO,ALLO
209,127,sngags,I-ALLO,ALLO
209,128,kyi,I-ALLO,ALLO
209,129,yi,I-ALLO,ALLO
209,130,ge,I-ALLO,ALLO
209,131,'bru,I-ALLO,ALLO
209,132,rnams,I-ALLO,ALLO
209,133,su,I-ALLO,ALLO
209,134,gyur,I-ALLO,ALLO
209,135,nas/,I-ALLO,ALLO
209,136,dkyil,I-ALLO,ALLO
209,137,'khor,I-ALLO,ALLO
209,138,chen,I-ALLO,ALLO
209,139,po'i,I-ALLO,ALLO
209,140,rtsa,I-ALLO,ALLO
209,141,ba'i,I-ALLO,ALLO
209,142,lha,I-ALLO,ALLO
209,143,sum,I-ALLO,ALLO
209,144,cu,I-ALLO,ALLO
209,145,rtsa,I-ALLO,ALLO
209,146,bdun,I-ALLO,ALLO
209,147,la/,I-ALLO,ALLO
209,148,mtshan,I-ALLO,ALLO
209,149,gyi,I-ALLO,ALLO
209,150,sngags,I-ALLO,ALLO
209,151,lnga,I-ALLO,ALLO
209,152,lnga,I-ALLO,ALLO
209,153,thim,I-ALLO,ALLO
209,154,ste,I-ALLO,ALLO
209,155,gnas,I-ALLO,ALLO
209,156,par,I-ALLO,ALLO
209,157,mngon,I-ALLO,ALLO
209,158,du,I-ALLO,ALLO
209,159,bya'o//,I-ALLO,ALLO
210,0,de,B-AUTO,AUTO
210,1,nas,I-AUTO,AUTO
210,2,rdo,B-ALLO,ALLO
210,3,rje,I-ALLO,ALLO
210,4,'jigs,I-ALLO,ALLO
210,5,byed,I-ALLO,ALLO
210,6,'jigs,I-ALLO,ALLO
210,7,par,I-ALLO,ALLO
210,8,byed//,I-ALLO,ALLO
211,0,ces,B-AUTO,AUTO
211,1,pa,I-AUTO,AUTO
211,2,nas/,I-AUTO,AUTO
211,3,sgra,B-ALLO,ALLO
211,4,dang,I-ALLO,ALLO
211,5,ldan,I-ALLO,ALLO
211,6,pa,I-ALLO,ALLO
211,7,rnams,I-ALLO,ALLO
211,8,kyi,I-ALLO,ALLO
211,9,mchog//,I-ALLO,ALLO
212,0,ces,B-AUTO,AUTO
212,1,pa'i,I-AUTO,AUTO
212,2,bar,I-AUTO,AUTO
212,3,du,I-AUTO,AUTO
212,4,tshigs,I-AUTO,AUTO
212,5,bcad,I-AUTO,AUTO
212,6,bcu/,I-AUTO,AUTO
212,7,rkang,I-AUTO,AUTO
212,8,pa,I-AUTO,AUTO
212,9,gcig,I-AUTO,AUTO
212,10,gis,I-AUTO,AUTO
212,11,lhag,I-AUTO,AUTO
212,12,pa,I-AUTO,AUTO
212,13,brjod,I-AUTO,AUTO
212,14,pas/,I-AUTO,AUTO
212,15,ye,B-ALLO,ALLO
212,16,shes,I-ALLO,ALLO
212,17,sems,I-ALLO,ALLO
212,18,dpa'i,I-ALLO,ALLO
212,19,thugs,I-ALLO,ALLO
212,20,ka'i,I-ALLO,ALLO
212,21,yi,I-ALLO,ALLO
212,22,ge,I-ALLO,ALLO
212,23,las,I-ALLO,ALLO
212,24,mtshan,I-ALLO,ALLO
212,25,gyi,I-ALLO,ALLO
212,26,gsang,I-ALLO,ALLO
212,27,sngags,I-ALLO,ALLO
212,28,bdun,I-ALLO,ALLO
212,29,cu,I-ALLO,ALLO
212,30,rtsa,I-ALLO,ALLO
212,31,gcig,I-ALLO,ALLO
212,32,'phros,I-ALLO,ALLO
212,33,pas/,I-ALLO,ALLO
212,34,'jig,I-ALLO,ALLO
212,35,rten,I-ALLO,ALLO
212,36,gsum,I-ALLO,ALLO
212,37,gyi,I-ALLO,ALLO
212,38,gdug,I-ALLO,ALLO
212,39,pa,I-ALLO,ALLO
212,40,'dul,I-ALLO,ALLO
212,41,ba'i,I-ALLO,ALLO
212,42,don,I-ALLO,ALLO
212,43,du,I-ALLO,ALLO
212,44,rgyud,I-ALLO,ALLO
212,45,thams,I-ALLO,ALLO
212,46,cad,I-ALLO,ALLO
212,47,las,I-ALLO,ALLO
212,48,gsungs,I-ALLO,ALLO
212,49,pa'i,I-ALLO,ALLO
212,50,rdo,I-ALLO,ALLO
212,51,rje,I-ALLO,ALLO
212,52,khro,I-ALLO,ALLO
212,53,bo'i,I-ALLO,ALLO
212,54,tshogs/,I-ALLO,ALLO
212,55,rab,I-ALLO,ALLO
212,56,tu,I-ALLO,ALLO
212,57,'bar,I-ALLO,ALLO
212,58,ba'i,I-ALLO,ALLO
212,59,zhal,I-ALLO,ALLO
212,60,mi,I-ALLO,ALLO
212,61,bzad,I-ALLO,ALLO
212,62,pa,I-ALLO,ALLO
212,63,dang,I-ALLO,ALLO
212,64,ldan,I-ALLO,ALLO
212,65,pa/,I-ALLO,ALLO
212,66,rdo,I-ALLO,ALLO
212,67,rje,I-ALLO,ALLO
212,68,'bar,I-ALLO,ALLO
212,69,ba,I-ALLO,ALLO
212,70,me,I-ALLO,ALLO
212,71,'bar,I-ALLO,ALLO
212,72,ba'i,I-ALLO,ALLO
212,73,phyag,I-ALLO,ALLO
212,74,phyag,I-ALLO,ALLO
212,75,mtshan,I-ALLO,ALLO
212,76,gyis,I-ALLO,ALLO
212,77,mtshan,I-ALLO,ALLO
212,78,pa,I-ALLO,ALLO
212,79,du,I-ALLO,ALLO
212,80,ma'i,I-ALLO,ALLO
212,81,mdog,I-ALLO,ALLO
212,82,dang,I-ALLO,ALLO
212,83,rgyun,I-ALLO,ALLO
212,84,dang,I-ALLO,ALLO
212,85,gos,I-ALLO,ALLO
212,86,gyon,I-ALLO,ALLO
212,87,pa'i,I-ALLO,ALLO
212,88,khro,I-ALLO,ALLO
212,89,bo'i,I-ALLO,ALLO
212,90,sku,I-ALLO,ALLO
212,91,byang,I-ALLO,ALLO
212,92,nas/,I-ALLO,ALLO
212,93,'jig,I-ALLO,ALLO
212,94,rten,I-ALLO,ALLO
212,95,gyi,I-ALLO,ALLO
212,96,khams,I-ALLO,ALLO
212,97,thams,I-ALLO,ALLO
212,98,cad,I-ALLO,ALLO
212,99,du,I-ALLO,ALLO
212,100,sdang,I-ALLO,ALLO
212,101,ba,I-ALLO,ALLO
212,102,thams,I-ALLO,ALLO
212,103,cad,I-ALLO,ALLO
212,104,'dul,I-ALLO,ALLO
212,105,bar,I-ALLO,ALLO
212,106,bya,I-ALLO,ALLO
212,107,ba,I-ALLO,ALLO
212,108,dang,I-ALLO,ALLO
212,109,/,I-ALLO,ALLO
212,110,sangs,I-ALLO,ALLO
212,111,rgyas,I-ALLO,ALLO
212,112,kyi,I-ALLO,ALLO
212,113,zhing,I-ALLO,ALLO
212,114,snang,I-ALLO,ALLO
212,115,bar,I-ALLO,ALLO
212,116,byas,I-ALLO,ALLO
212,117,te/,I-ALLO,ALLO
212,118,slar,I-ALLO,ALLO
212,119,log,I-ALLO,ALLO
212,120,nas,I-ALLO,ALLO
212,121,rdo,I-ALLO,ALLO
212,122,rje,I-ALLO,ALLO
212,123,dbyings,I-ALLO,ALLO
212,124,kyi,I-ALLO,ALLO
212,125,dkyil,I-ALLO,ALLO
212,126,'khor,I-ALLO,ALLO
212,127,chen,I-ALLO,ALLO
212,128,po'i,I-ALLO,ALLO
212,129,phyi,I-ALLO,ALLO
212,130,rol,I-ALLO,ALLO
212,131,du/,I-ALLO,ALLO
212,132,dkyil,I-ALLO,ALLO
212,133,'khor,I-ALLO,ALLO
212,134,gnyis,I-ALLO,ALLO
212,135,pa,I-ALLO,ALLO
212,136,la,I-ALLO,ALLO
212,137,mtshan,I-ALLO,ALLO
212,138,gyi,I-ALLO,ALLO
212,139,yi,I-ALLO,ALLO
212,140,ge'i,I-ALLO,ALLO
212,141,tshogs,I-ALLO,ALLO
212,142,bdun,I-ALLO,ALLO
212,143,cu,I-ALLO,ALLO
212,144,rtsa,I-ALLO,ALLO
212,145,gcig,I-ALLO,ALLO
212,146,rnams,I-ALLO,ALLO
212,147,rang,I-ALLO,ALLO
212,148,rang,I-ALLO,ALLO
212,149,gi,I-ALLO,ALLO
212,150,rigs,I-ALLO,ALLO
212,151,dang,I-ALLO,ALLO
212,152,kha,I-ALLO,ALLO
212,153,dog,I-ALLO,ALLO
212,154,dang,I-ALLO,ALLO
212,155,gzugs,I-ALLO,ALLO
212,156,rnams,I-ALLO,ALLO
212,157,su,I-ALLO,ALLO
212,158,gyur,I-ALLO,ALLO
212,159,te/,I-ALLO,ALLO
212,160,de,I-ALLO,ALLO
212,161,lta,I-ALLO,ALLO
212,162,bu'i,I-ALLO,ALLO
212,163,rim,I-ALLO,ALLO
212,164,pas,I-ALLO,ALLO
212,165,gnas,I-ALLO,ALLO
212,166,par,I-ALLO,ALLO
212,167,bsam,I-ALLO,ALLO
212,168,mo//,I-ALLO,ALLO
213,0,de,I-ALLO,ALLO
213,1,yang,I-ALLO,ALLO
213,2,bcu,I-ALLO,ALLO
213,3,bzhi,I-ALLO,ALLO
213,4,phrag,I-ALLO,ALLO
213,5,lngar,I-ALLO,ALLO
213,6,bgos,I-ALLO,ALLO
213,7,te/,I-ALLO,ALLO
213,8,rigs,I-ALLO,ALLO
213,9,lnga'i,I-ALLO,ALLO
213,10,bdag,I-ALLO,ALLO
213,11,nyid,I-ALLO,ALLO
213,12,kyis,I-ALLO,ALLO
213,13,gnas,I-ALLO,ALLO
213,14,par,I-ALLO,ALLO
213,15,mos,I-ALLO,ALLO
213,16,par,I-ALLO,ALLO
213,17,bya'o//,I-ALLO,ALLO
214,0,de,B-AUTO,AUTO
214,1,nas/,I-AUTO,AUTO
214,2,yang,B-ALLO,ALLO
214,3,dag,I-ALLO,ALLO
214,4,bdag,I-ALLO,ALLO
214,5,med,I-ALLO,ALLO
214,6,de,I-ALLO,ALLO
214,7,bzhin,I-ALLO,ALLO
214,8,nyid//,I-ALLO,ALLO
215,0,ces,B-AUTO,AUTO
215,1,bya,I-AUTO,AUTO
215,2,ba,I-AUTO,AUTO
215,3,nas/,I-AUTO,AUTO
215,4,ye,B-ALLO,ALLO
215,5,shes,I-ALLO,ALLO
215,6,me,I-ALLO,ALLO
215,7,lce,I-ALLO,ALLO
215,8,'od,I-ALLO,ALLO
215,9,'bar,I-ALLO,ALLO
215,10,gsal//,I-ALLO,ALLO
216,0,zhes,B-AUTO,AUTO
216,1,bya,I-AUTO,AUTO
216,2,ba'i,I-AUTO,AUTO
216,3,bar,I-AUTO,AUTO
216,4,du/,I-AUTO,AUTO
216,5,tshigs,I-AUTO,AUTO
216,6,su,I-AUTO,AUTO
216,7,bcad,I-AUTO,AUTO
216,8,pa,I-AUTO,AUTO
216,9,bzhi,I-AUTO,AUTO
216,10,bcu,I-AUTO,AUTO
216,11,rtsa,I-AUTO,AUTO
216,12,gnyis,I-AUTO,AUTO
216,13,brjod,I-AUTO,AUTO
216,14,pas/,I-AUTO,AUTO
216,15,ye,B-ALLO,ALLO
216,16,shes,I-ALLO,ALLO
216,17,sems,I-ALLO,ALLO
216,18,dpa'i,I-ALLO,ALLO
216,19,thugs,I-ALLO,ALLO
216,20,ka'i,I-ALLO,ALLO
216,21,yi,I-ALLO,ALLO
216,22,ge,I-ALLO,ALLO
216,23,las/,I-ALLO,ALLO
216,24,mtshan,I-ALLO,ALLO
216,25,gyi,I-ALLO,ALLO
216,26,sngags,I-ALLO,ALLO
216,27,kyi,I-ALLO,ALLO
216,28,yi,I-ALLO,ALLO
216,29,ge,I-ALLO,ALLO
216,30,nyis,I-ALLO,ALLO
216,31,brgya,I-ALLO,ALLO
216,32,bdun,I-ALLO,ALLO
216,33,cu,I-ALLO,ALLO
216,34,rtsa,I-ALLO,ALLO
216,35,lnga,I-ALLO,ALLO
216,36,phyung,I-ALLO,ALLO
216,37,ste/,I-ALLO,ALLO
216,38,de,I-ALLO,ALLO
216,39,la,I-ALLO,ALLO
216,40,bcom,I-ALLO,ALLO
216,41,ldan,I-ALLO,ALLO
216,42,'das,I-ALLO,ALLO
216,43,'od,I-ALLO,ALLO
216,44,dpag,I-ALLO,ALLO
216,45,med,I-ALLO,ALLO
216,46,kyi,I-ALLO,ALLO
216,47,'phrul,I-ALLO,ALLO
216,48,pas,I-ALLO,ALLO
216,49,sems,I-ALLO,ALLO
216,50,can,I-ALLO,ALLO
216,51,ji,I-ALLO,ALLO
216,52,ltar,I-ALLO,ALLO
216,53,'tshams,I-ALLO,ALLO
216,54,pa,I-ALLO,ALLO
216,55,bzhin,I-ALLO,ALLO
216,56,du/,I-ALLO,ALLO
216,57,kha,I-ALLO,ALLO
216,58,cig,I-ALLO,ALLO
216,59,la,I-ALLO,ALLO
216,60,tshangs,I-ALLO,ALLO
216,61,pa,I-ALLO,ALLO
216,62,la,I-ALLO,ALLO
216,63,stsogs,I-ALLO,ALLO
216,64,pa'i,I-ALLO,ALLO
216,65,gzugs,I-ALLO,ALLO
216,66,kyis,I-ALLO,ALLO
216,67,kha,I-ALLO,ALLO
216,68,cig,I-ALLO,ALLO
216,69,la,I-ALLO,ALLO
216,70,nyan,I-ALLO,ALLO
216,71,this,I-ALLO,ALLO
216,72,la,I-ALLO,ALLO
216,73,stsogs,I-ALLO,ALLO
216,74,pa'i,I-ALLO,ALLO
216,75,gzugs,I-ALLO,ALLO
216,76,kyis/,I-ALLO,ALLO
216,77,kha,I-ALLO,ALLO
216,78,cig,I-ALLO,ALLO
216,79,la,I-ALLO,ALLO
216,80,byang,I-ALLO,ALLO
216,81,chub,I-ALLO,ALLO
216,82,sems,I-ALLO,ALLO
216,83,dpa',I-ALLO,ALLO
216,84,dang,I-ALLO,ALLO
216,85,/,I-ALLO,ALLO
216,86,yang,I-ALLO,ALLO
216,87,dag,I-ALLO,ALLO
216,88,par,I-ALLO,ALLO
216,89,rdzogs,I-ALLO,ALLO
216,90,pa'i,I-ALLO,ALLO
216,91,sangs,I-ALLO,ALLO
216,92,rgya,I-ALLO,ALLO
216,93,kyi,I-ALLO,ALLO
216,94,gzugs,I-ALLO,ALLO
216,95,kyis/,I-ALLO,ALLO
216,96,de,I-ALLO,ALLO
216,97,bzhin,I-ALLO,ALLO
216,98,du,I-ALLO,ALLO
216,99,kha,I-ALLO,ALLO
216,100,cig,I-ALLO,ALLO
216,101,la,I-ALLO,ALLO
216,102,bum,I-ALLO,ALLO
216,103,pa,I-ALLO,ALLO
216,104,bzang,I-ALLO,ALLO
216,105,po,I-ALLO,ALLO
216,106,dang,I-ALLO,ALLO
216,107,/,I-ALLO,ALLO
216,108,sman,I-ALLO,ALLO
216,109,chen,I-ALLO,ALLO
216,110,po,I-ALLO,ALLO
216,111,la,I-ALLO,ALLO
216,112,sogs,I-ALLO,ALLO
216,113,te,I-ALLO,ALLO
216,114,g.yo,I-ALLO,ALLO
216,115,ba,I-ALLO,ALLO
216,116,dang,I-ALLO,ALLO
216,117,/,I-ALLO,ALLO
216,118,mi,I-ALLO,ALLO
216,119,g.yo,I-ALLO,ALLO
216,120,ba'i,I-ALLO,ALLO
216,121,dngos,I-ALLO,ALLO
216,122,po,I-ALLO,ALLO
216,123,rnams,I-ALLO,ALLO
216,124,su,I-ALLO,ALLO
216,125,sprul,I-ALLO,ALLO
216,126,pas,I-ALLO,ALLO
216,127,sangs,I-ALLO,ALLO
216,128,rgyas,I-ALLO,ALLO
216,129,kyi,I-ALLO,ALLO
216,130,mdzad,I-ALLO,ALLO
216,131,pa,I-ALLO,ALLO
216,132,byas,I-ALLO,ALLO
216,133,te/,I-ALLO,ALLO
216,134,rang,I-ALLO,ALLO
216,135,gi,I-ALLO,ALLO
216,136,rnam,I-ALLO,ALLO
216,137,par,I-ALLO,ALLO
216,138,thar,I-ALLO,ALLO
216,139,pa'i,I-ALLO,ALLO
216,140,sgo,I-ALLO,ALLO
216,141,nas,I-ALLO,ALLO
216,142,'dod,I-ALLO,ALLO
216,143,chags,I-ALLO,ALLO
216,144,la,I-ALLO,ALLO
216,145,spyod,I-ALLO,ALLO
216,146,pa'i,I-ALLO,ALLO
216,147,sems,I-ALLO,ALLO
216,148,can,I-ALLO,ALLO
216,149,gyi,I-ALLO,ALLO
216,150,don,I-ALLO,ALLO
216,151,bya,I-ALLO,ALLO
216,152,ba,I-ALLO,ALLO
216,153,dang,I-ALLO,ALLO
216,154,/,I-ALLO,ALLO
216,155,sangs,I-ALLO,ALLO
216,156,rgyas,I-ALLO,ALLO
216,157,kyi,I-ALLO,ALLO
216,158,zhing,I-ALLO,ALLO
216,159,yang,I-ALLO,ALLO
216,160,snang,I-ALLO,ALLO
216,161,bar,I-ALLO,ALLO
216,162,byas,I-ALLO,ALLO
216,163,te,I-ALLO,ALLO
216,164,slar,I-ALLO,ALLO
216,165,log,I-ALLO,ALLO
216,166,nas,I-ALLO,ALLO
216,167,gsang,I-ALLO,ALLO
216,168,sngags,I-ALLO,ALLO
216,169,kyi,I-ALLO,ALLO
216,170,yi,I-ALLO,ALLO
216,171,ge'i,I-ALLO,ALLO
216,172,tshogs,I-ALLO,ALLO
216,173,rnams,I-ALLO,ALLO
216,174,su,I-ALLO,ALLO
216,175,gyur,I-ALLO,ALLO
216,176,te/,I-ALLO,ALLO
216,177,rdo,I-ALLO,ALLO
216,178,rje,I-ALLO,ALLO
216,179,dbyings,I-ALLO,ALLO
216,180,kyi,I-ALLO,ALLO
216,181,dkyil,I-ALLO,ALLO
216,182,'khor,I-ALLO,ALLO
216,183,chen,I-ALLO,ALLO
216,184,po'i,I-ALLO,ALLO
216,185,phyi,I-ALLO,ALLO
216,186,rol,I-ALLO,ALLO
216,187,'khor,I-ALLO,ALLO
216,188,lo,I-ALLO,ALLO
216,189,gsum,I-ALLO,ALLO
216,190,pa,I-ALLO,ALLO
216,191,la,I-ALLO,ALLO
216,192,'di,I-ALLO,ALLO
216,193,lta,I-ALLO,ALLO
216,194,bu'i,I-ALLO,ALLO
216,195,rim,I-ALLO,ALLO
216,196,pas,I-ALLO,ALLO
216,197,rnam,I-ALLO,ALLO
216,198,par,I-ALLO,ALLO
216,199,gnas,I-ALLO,ALLO
216,200,par,I-ALLO,ALLO
216,201,mngon,I-ALLO,ALLO
216,202,du,I-ALLO,ALLO
216,203,bya'o//,I-ALLO,ALLO
217,0,rigs,I-ALLO,ALLO
217,1,kyi,I-ALLO,ALLO
217,2,dbye,I-ALLO,ALLO
217,3,ba,I-ALLO,ALLO
217,4,ni,I-ALLO,ALLO
217,5,rigs,I-ALLO,ALLO
217,6,re,I-ALLO,ALLO
217,7,re,I-ALLO,ALLO
217,8,la,I-ALLO,ALLO
217,9,mtshan,I-ALLO,ALLO
217,10,kyi,I-ALLO,ALLO
217,11,snags,I-ALLO,ALLO
217,12,kyi,I-ALLO,ALLO
217,13,yi,I-ALLO,ALLO
217,14,ge'i,I-ALLO,ALLO
217,15,tshogs,I-ALLO,ALLO
217,16,lnga,I-ALLO,ALLO
217,17,bcu,I-ALLO,ALLO
217,18,rtsa,I-ALLO,ALLO
217,19,lngar,I-ALLO,ALLO
217,20,sbyar,I-ALLO,ALLO
217,21,bar,I-ALLO,ALLO
217,22,bya'o//,I-ALLO,ALLO
218,0,de,B-AUTO,AUTO
218,1,nas/,I-AUTO,AUTO
218,2,'dod,B-ALLO,ALLO
218,3,pa'i,I-ALLO,ALLO
218,4,don,I-ALLO,ALLO
218,5,grub,I-ALLO,ALLO
218,6,dam,I-ALLO,ALLO
218,7,pa,I-ALLO,ALLO
218,8,ste//,I-ALLO,ALLO
219,0,zhes,B-AUTO,AUTO
219,1,bya,I-AUTO,AUTO
219,2,ba,I-AUTO,AUTO
219,3,nas/,I-AUTO,AUTO
219,4,nor,B-ALLO,ALLO
219,5,bu,I-ALLO,ALLO
219,6,chen,I-ALLO,ALLO
219,7,po,I-ALLO,ALLO
219,8,rin,I-ALLO,ALLO
219,9,chen,I-ALLO,ALLO
219,10,tog//,I-ALLO,ALLO
220,0,ces,B-AUTO,AUTO
220,1,bya,I-AUTO,AUTO
220,2,ba’i,I-AUTO,AUTO
220,3,bar,I-AUTO,AUTO
220,4,du,I-AUTO,AUTO
220,5,tshigs,I-AUTO,AUTO
220,6,bcad,I-AUTO,AUTO
220,7,nyi,I-AUTO,AUTO
220,8,shu,I-AUTO,AUTO
220,9,rtsa,I-AUTO,AUTO
220,10,bzhi,I-AUTO,AUTO
220,11,brjod,I-AUTO,AUTO
220,12,pas/,I-AUTO,AUTO
220,13,ye,B-ALLO,ALLO
220,14,shes,I-ALLO,ALLO
220,15,sems,I-ALLO,ALLO
220,16,dpa'i,I-ALLO,ALLO
220,17,thugs,I-ALLO,ALLO
220,18,ka'i,I-ALLO,ALLO
220,19,yi,I-ALLO,ALLO
220,20,ge,I-ALLO,ALLO
220,21,las,I-ALLO,ALLO
220,22,mtshan,I-ALLO,ALLO
220,23,gyi,I-ALLO,ALLO
220,24,sngags,I-ALLO,ALLO
220,25,kyi,I-ALLO,ALLO
220,26,tshig,I-ALLO,ALLO
220,27,brgya,I-ALLO,ALLO
220,28,nyi,I-ALLO,ALLO
220,29,shu,I-ALLO,ALLO
220,30,rtsa,I-ALLO,ALLO
220,31,bzhi,I-ALLO,ALLO
220,32,phyung,I-ALLO,ALLO
220,33,ste/,I-ALLO,ALLO
220,34,bcom,I-ALLO,ALLO
220,35,ldan,I-ALLO,ALLO
220,36,'das,I-ALLO,ALLO
220,37,nam,I-ALLO,ALLO
220,38,mkha'i,I-ALLO,ALLO
220,39,snying,I-ALLO,ALLO
220,40,po'i,I-ALLO,ALLO
220,41,ting,I-ALLO,ALLO
220,42,nge,I-ALLO,ALLO
220,43,'dzin,I-ALLO,ALLO
220,44,gyis,I-ALLO,ALLO
220,45,phyogs,I-ALLO,ALLO
220,46,bcu,I-ALLO,ALLO
220,47,mtha',I-ALLO,ALLO
220,48,yas,I-ALLO,ALLO
220,49,par,I-ALLO,ALLO
220,50,gshegs,I-ALLO,ALLO
220,51,nas/,I-ALLO,ALLO
220,52,rang,I-ALLO,ALLO
220,53,gi,I-ALLO,ALLO
220,54,rnam,I-ALLO,ALLO
220,55,par,I-ALLO,ALLO
220,56,thar,I-ALLO,ALLO
220,57,pa'i,I-ALLO,ALLO
220,58,sgo,I-ALLO,ALLO
220,59,nas,I-ALLO,ALLO
220,60,sems,I-ALLO,ALLO
220,61,can,I-ALLO,ALLO
220,62,rnams,I-ALLO,ALLO
220,63,kyi,I-ALLO,ALLO
220,64,ser,I-ALLO,ALLO
220,65,sna,I-ALLO,ALLO
220,66,bcom,I-ALLO,ALLO
220,67,pa,I-ALLO,ALLO
