token_id,token,label
7243,bya,I-ALLO
7244,ba,I-ALLO
7245,nan,I-ALLO
7246,tan,I-ALLO
7247,gyi,I-ALLO
7248,ye,I-ALLO
7249,shes,I-ALLO
7250,mngon,I-ALLO
7251,du,I-ALLO
7252,bya'o//,I-ALLO
7253,de,I-ALLO
7254,nas,I-ALLO
7255,byang,I-ALLO
7256,chub,I-ALLO
7257,kyi,I-ALLO
7258,sems,I-ALLO
7259,rnam,I-ALLO
7260,pa,I-ALLO
7261,gnyis,I-ALLO
7262,kyi,I-ALLO
7263,rgyu,I-ALLO
7264,mthun,I-ALLO
7265,pa'i,I-ALLO
7266,'bras,I-ALLO
7267,bu,I-ALLO
7268,thabs,I-ALLO
7269,dang,I-ALLO
7270,shes,I-ALLO
7271,rab,I-ALLO
7272,zung,I-ALLO
7273,du,I-ALLO
7274,'brel,I-ALLO
7275,ba'i,I-ALLO
7276,mtshan,I-ALLO
7277,nyid/,I-ALLO
7278,de,I-ALLO
7279,bzhin,I-ALLO
7280,gshegs,I-ALLO
7281,pa'i,I-ALLO
7282,mtshan,I-ALLO
7283,nyid,I-ALLO
7284,la,I-ALLO
7285,mngon,I-ALLO
7286,du,I-ALLO
7287,'jug,I-ALLO
7288,par,I-ALLO
7289,bya'o//,I-ALLO
7290,de,I-ALLO
7291,la,I-ALLO
7292,dang,I-ALLO
7293,po,I-ALLO
7294,nyid,I-ALLO
7295,du,I-ALLO
7296,nam,I-ALLO
7297,mkha'i,I-ALLO
7298,dkyil,I-ALLO
7299,du,I-ALLO
7300,A,I-ALLO
7301,li,I-ALLO
7302,dang,I-ALLO
7303,kA,I-ALLO
7304,li'i,I-ALLO
7305,bdag,I-ALLO
7306,nyid/,I-ALLO
7307,sgyu,I-ALLO
7308,'phrul,I-ALLO
7309,gyi,I-ALLO
7310,tshul,I-ALLO
7311,rang,I-ALLO
7312,bzhin,I-ALLO
7313,gyis,I-ALLO
7314,'od,I-ALLO
7315,gsal,I-ALLO
7316,bar,I-ALLO
7317,skar,I-ALLO
7318,ma,I-ALLO
7319,dang,I-ALLO
7320,'dra,I-ALLO
7321,bar,I-ALLO
7322,bsams,I-ALLO
7323,te/,I-ALLO
7324,de,I-ALLO
7325,yongs,I-ALLO
7326,su,I-ALLO
7327,gyur,I-ALLO
7328,pa,I-ALLO
7329,las,I-ALLO
7330,yi,I-ALLO
7331,ge,I-ALLO
7332,hUM,I-ALLO
7333,chen,I-ALLO
7334,po,I-ALLO
7335,kun,I-ALLO
7336,tu,I-ALLO
7337,bzang,I-ALLO
7338,po,I-ALLO
7339,byang,I-ALLO
7340,chub,I-ALLO
7341,sems,I-ALLO
7342,kyi,I-ALLO
7343,rang,I-ALLO
7344,bzhin,I-ALLO
7345,kha,I-ALLO
7346,dog,I-ALLO
7347,sngon,I-ALLO
7348,po,I-ALLO
7349,'od,I-ALLO
7350,kyi,I-ALLO
7351,phreng,I-ALLO
7352,ba,I-ALLO
7353,can/,I-ALLO
7354,khro,I-ALLO
7355,bo,I-ALLO
7356,'bar,I-ALLO
7357,ba'i,I-ALLO
7358,phreng,I-ALLO
7359,bas,I-ALLO
7360,'khrigs,I-ALLO
7361,par,I-ALLO
7362,bsgom,I-ALLO
7363,ste/,I-ALLO
7364,de'i,I-ALLO
7365,'od,I-ALLO
7366,zer,I-ALLO
7367,gyi,I-ALLO
7368,rtse,I-ALLO
7369,mo,I-ALLO
7370,las,I-ALLO
7371,kyang,I-ALLO
7372,de,I-ALLO
7373,bzhin,I-ALLO
7374,gshegs,I-ALLO
7375,pa,I-ALLO
7376,rnams,I-ALLO
7377,sprul,I-ALLO
7378,te/,I-ALLO
7379,zhing,I-ALLO
7380,khams,I-ALLO
7381,thams,I-ALLO
7382,cad,I-ALLO
7383,du,I-ALLO
7384,gshegs,I-ALLO
7385,nas/,I-ALLO
7386,sangs,I-ALLO
7387,rgyas,I-ALLO
7388,rnams,I-ALLO
7389,kyi,I-ALLO
7390,'phrul,I-ALLO
7391,bas,I-ALLO
7392,don,I-ALLO
7393,gyi,I-ALLO
7394,bya,I-ALLO
7395,ba,I-ALLO
7396,byas,I-ALLO
7397,te,I-ALLO
7398,skar,I-ALLO
7399,log,I-ALLO
7400,nas,I-ALLO
7401,hUM,I-ALLO
7402,nyid,I-ALLO
7403,la,I-ALLO
7404,zhugs,I-ALLO
7405,pas,I-ALLO
7406,de,I-ALLO
7407,las,I-ALLO
7408,gyur,I-ALLO
7409,pa'i,I-ALLO
7410,ye,I-ALLO
7411,shes,I-ALLO
7412,kyi,I-ALLO
7413,rdo,I-ALLO
7414,rje,I-ALLO
7415,chen,I-ALLO
7416,por,I-ALLO
7417,gyur,I-ALLO
7418,bar,I-ALLO
7419,bya'o//,I-ALLO
7420,de,I-ALLO
7421,yang,I-ALLO
7422,sgo,I-ALLO
7423,drug,I-ALLO
7424,dang,I-ALLO
7425,ldan,I-ALLO
7426,pa,I-ALLO
7427,kha,I-ALLO
7428,dog,I-ALLO
7429,drug,I-ALLO
7430,dang,I-ALLO
7431,ldan,I-ALLO
7432,pa,I-ALLO
7433,sgo,I-ALLO
7434,drug,I-ALLO
7435,na,I-ALLO
7436,mngon,I-ALLO
7437,par,I-ALLO
7438,dga',I-ALLO
7439,ba,I-ALLO
7440,la,I-ALLO
7441,sogs,I-ALLO
7442,pa'i,I-ALLO
7443,sangs,I-ALLO
7444,rgyas,I-ALLO
7445,kyi,I-ALLO
7446,zhing,I-ALLO
7447,khams,I-ALLO
7448,drug,I-ALLO
7449,gnas,I-ALLO
7450,pa/,I-ALLO
7451,de'i,I-ALLO
7452,'bar,I-ALLO
7453,ba'i,I-ALLO
7454,gzi,I-ALLO
7455,brjid,I-ALLO
7456,kyis,I-ALLO
7457,zhing,I-ALLO
7458,khams,I-ALLO
7459,thams,I-ALLO
7460,cad,I-ALLO
7461,du,I-ALLO
7462,khyab,I-ALLO
7463,pas,I-ALLO
7464,bdud,I-ALLO
7465,thams,I-ALLO
7466,cad,I-ALLO
7467,kyi,I-ALLO
7468,lta,I-ALLO
7469,bas,I-ALLO
7470,thug,I-ALLO
7471,mi,I-ALLO
7472,thub,I-ALLO
7473,pa'i,I-ALLO
7474,ye,I-ALLO
7475,shes,I-ALLO
7476,kyi,I-ALLO
7477,rdo,I-ALLO
7478,rje,I-ALLO
7479,rtse,I-ALLO
7480,lnga,I-ALLO
7481,pa,I-ALLO
7482,bsgom,I-ALLO
7483,par,I-ALLO
7484,bya'o//,I-ALLO
7485,de'i,I-ALLO
7486,bum,I-ALLO
7487,pa'i,I-ALLO
7488,nang,I-ALLO
7489,du,I-ALLO
7490,yi,I-ALLO
7491,ge,I-ALLO
7492,b+hUM,I-ALLO
7493,dmar,I-ALLO
7494,po,I-ALLO
7495,las,I-ALLO
7496,gyur,I-ALLO
7497,pa'i,I-ALLO
7498,rin,I-ALLO
7499,po,I-ALLO
7500,che,I-ALLO
7501,bzhi,I-ALLO
7502,las,I-ALLO
7503,grub,I-ALLO
7504,pa'i,I-ALLO
7505,mchod,I-ALLO
7506,rten,I-ALLO
7507,stong,I-ALLO
7508,gsum,I-ALLO
7509,gyi,I-ALLO
7510,stong,I-ALLO
7511,chen,I-ALLO
7512,po'i,I-ALLO
7513,'jig,I-ALLO
7514,rten,I-ALLO
7515,gyi,I-ALLO
7516,khams,I-ALLO
7517,kyi,I-ALLO
7518,tshad,I-ALLO
7519,tsam,I-ALLO
7520,bsgoms,I-ALLO
7521,nas/,I-ALLO
7522,de'i,I-ALLO
7523,nang,I-ALLO
7524,du,I-ALLO
7525,yi,I-ALLO
7526,ye,I-ALLO
7527,hriH,I-ALLO
7528,las,I-ALLO
7529,chos,I-ALLO
7530,kyi,I-ALLO
7531,'byung,I-ALLO
7532,gnas,I-ALLO
7533,gru,I-ALLO
7534,gsum,I-ALLO
7535,dkar,I-ALLO
7536,po,I-ALLO
7537,'greng,I-ALLO
7538,bur,I-ALLO
7539,gnas,I-ALLO
7540,pa/,I-ALLO
7541,de'i,I-ALLO
7542,nang,I-ALLO
7543,du,I-ALLO
7544,yi,I-ALLO
7545,ge,I-ALLO
7546,a,I-ALLO
7547,las,I-ALLO
7548,rdo,I-ALLO
7549,rje,I-ALLO
7550,rgya,I-ALLO
7551,gram,I-ALLO
7552,des,I-ALLO
7553,sa,I-ALLO
7554,gzhi,I-ALLO
7555,rdo,I-ALLO
7556,rje,I-ALLO
7557,dkar,I-ALLO
7558,po,I-ALLO
7559,byin,I-ALLO
7560,gyis,I-ALLO
7561,brlab,I-ALLO
7562,bo/,I-ALLO
7563,de'i,I-ALLO
7564,steng,I-ALLO
7565,du,I-ALLO
7566,yi,I-ALLO
7567,ge,I-ALLO
7568,hUM,I-ALLO
7569,las,I-ALLO
7570,rdo,I-ALLO
7571,rje,I-ALLO
7572,nor,I-ALLO
7573,bu,I-ALLO
7574,rin,I-ALLO
7575,po,I-ALLO
7576,che,I-ALLO
7577,brtsegs,I-ALLO
7578,pa'i,I-ALLO
7579,gzhal,I-ALLO
7580,yas,I-ALLO
7581,khang,I-ALLO
7582,rnam,I-ALLO
7583,par,I-ALLO
7584,bsgom,I-ALLO
7585,mo//,I-ALLO
7586,de'i,I-ALLO
7587,mtshan,I-ALLO
7588,nyid,I-ALLO
7589,ni/,I-ALLO
7590,dpal,I-ALLO
7591,de,I-ALLO
7592,nyid,I-ALLO
7593,'dus,I-ALLO
7594,pa,I-ALLO
7595,la,I-ALLO
7596,srtsogs,I-ALLO
7597,par,I-ALLO
7598,gsungs,I-ALLO
7599,pa'i,I-ALLO
7600,rdo,I-ALLO
7601,rje,I-ALLO
7602,dbyings,I-ALLO
7603,kyi,I-ALLO
7604,dkyil,I-ALLO
7605,'khor,I-ALLO
7606,chen,I-ALLO
7607,por,I-ALLO
7608,bsgom,I-ALLO
7609,par,I-ALLO
7610,bya'o//,I-ALLO
7611,de'i,I-ALLO
7612,dbus,I-ALLO
7613,kyi,I-ALLO
7614,gdan,I-ALLO
7615,la,I-ALLO
7616,yi,I-ALLO
7617,ge,I-ALLO
7618,a,I-ALLO
7619,las,I-ALLO
7620,yongs,I-ALLO
7621,su,I-ALLO
7622,bskyed,I-ALLO
7623,pa'i,I-ALLO
7624,rnam,I-ALLO
7625,par,I-ALLO
7626,snang,I-ALLO
7627,mdzad,I-ALLO
7628,chen,I-ALLO
7629,po,I-ALLO
7630,sku,I-ALLO
7631,mdog,I-ALLO
7632,dkar,I-ALLO
7633,po,I-ALLO
7634,kun,I-ALLO
7635,tu,I-ALLO
7636,zhal,I-ALLO
7637,gyi,I-ALLO
7638,mtshan,I-ALLO
7639,nyid,I-ALLO
7640,ral,I-ALLO
7641,ba'i,I-ALLO
7642,dbu,I-ALLO
7643,rgyan,I-ALLO
7644,can/,I-ALLO
7645,byang,I-ALLO
7646,chub,I-ALLO
7647,mchog,I-ALLO
7648,gi,I-ALLO
7649,phyag,I-ALLO
7650,rgya,I-ALLO
7651,can,I-ALLO
7652,te/,I-ALLO
7653,de'i,I-ALLO
7654,gzhi'i,I-ALLO
7655,sangs,I-ALLO
7656,rgyas,I-ALLO
7657,so//,I-ALLO
7658,de'i,I-ALLO
7659,thugs,I-ALLO
7660,kar,I-ALLO
7661,yi,I-ALLO
7662,ge,I-ALLO
7663,d+hIH,I-ALLO
7664,las,I-ALLO
7665,bskyed,I-ALLO
7666,pa'i,I-ALLO
7667,'jam,I-ALLO
7668,dpal,I-ALLO
7669,dang,I-ALLO
7670,po'i,I-ALLO
7671,sangs,I-ALLO
7672,rgyas,I-ALLO
7673,zhal,I-ALLO
7674,lnga,I-ALLO
7675,gtsug,I-ALLO
7676,phud,I-ALLO
7677,lnga,I-ALLO
7678,dang,I-ALLO
7679,ldan,I-ALLO
7680,pa,I-ALLO
7681,kha,I-ALLO
7682,dog,I-ALLO
7683,lnga,I-ALLO
7684,dang,I-ALLO
7685,ldan,I-ALLO
7686,pa,I-ALLO
7687,ste/,I-ALLO
7688,shar,I-ALLO
7689,sngon,I-ALLO
7690,po/,I-ALLO
7691,lho,I-ALLO
7692,ser,I-ALLO
7693,po/,I-ALLO
7694,nub,I-ALLO
7695,dmar,I-ALLO
7696,po/,I-ALLO
7697,byang,I-ALLO
7698,ljang,I-ALLO
7699,gu/,I-ALLO
7700,dbu'i,I-ALLO
7701,steng,I-ALLO
7702,na,I-ALLO
7703,gnas,I-ALLO
7704,pa'i,I-ALLO
7705,zhal,I-ALLO
7706,zhi,I-ALLO
7707,ba,I-ALLO
7708,dkar,I-ALLO
7709,po,I-ALLO
7710,byis,I-ALLO
7711,pa'i,I-ALLO
7712,rgyan,I-ALLO
7713,gyis,I-ALLO
7714,brgyan,I-ALLO
7715,pa/,I-ALLO
7716,'jo,I-ALLO
7717,sgeg,I-ALLO
7718,dang,I-ALLO
7719,ldan,I-ALLO
7720,pa/,I-ALLO
7721,sna,I-ALLO
7722,tshogs,I-ALLO
7723,kyi,I-ALLO
7724,na,I-ALLO
7725,bza',I-ALLO
7726,mnabs,I-ALLO
7727,pa/,I-ALLO
7728,phyag,I-ALLO
7729,brgyad,I-ALLO
7730,pa/,I-ALLO
7731,bzhi,I-ALLO
7732,na,I-ALLO
7733,shes,I-ALLO
7734,rab,I-ALLO
7735,kyi,I-ALLO
7736,pha,I-ALLO
7737,rol,I-ALLO
7738,tu,I-ALLO
7739,phyin,I-ALLO
7740,pa,I-ALLO
7741,stong,I-ALLO
7742,phrag,I-ALLO
7743,brgya,I-ALLO
7744,pa,I-ALLO
7745,glegs,I-ALLO
7746,bam,I-ALLO
7747,bzhir,I-ALLO
7748,bgos,I-ALLO
7749,te,I-ALLO
7750,thugs,I-ALLO
7751,kar,I-ALLO
7752,'dzin,I-ALLO
7753,pa/,I-ALLO
7754,gzhan,I-ALLO
7755,gyis,I-ALLO
7756,shes,I-ALLO
7757,rab,I-ALLO
7758,kyi,I-ALLO
7759,ral,I-ALLO
7760,gri,I-ALLO
7761,'dzin,I-ALLO
7762,pa,I-ALLO
7763,bsgom,I-ALLO
7764,par,I-ALLO
7765,bya'o//,I-ALLO
7766,gdan,I-ALLO
7767,gyi,I-ALLO
7768,sangs,I-ALLO
7769,rgyas,I-ALLO
7770,dang,I-ALLO
7771,'og,I-ALLO
7772,nas,I-ALLO
7773,ston,I-ALLO
7774,pa'i,I-ALLO
7775,ye,I-ALLO
7776,shes,I-ALLO
7777,sems,I-ALLO
7778,dpa',I-ALLO
7779,rnams,I-ALLO
7780,ni/,I-ALLO
7781,mos,I-ALLO
7782,pa'i,I-ALLO
7783,dbang,I-ALLO
7784,gis,I-ALLO
7785,rigs,I-ALLO
7786,so,I-ALLO
7787,sor,I-ALLO
7788,bsgyur,I-ALLO
7789,bar,I-ALLO
7790,bya'o//,I-ALLO
7791,zhes,I-ALLO
7792,shes,I-ALLO
7793,par,I-ALLO
7794,bya'o//,I-ALLO
7795,dang,I-ALLO
7796,po'i,I-ALLO
7797,sangs,I-ALLO
7798,rgyas,I-ALLO
7799,de'i,I-ALLO
7800,thugs,I-ALLO
7801,kar,I-ALLO
7802,shes,I-ALLO
7803,rab,I-ALLO
7804,kyi,I-ALLO
7805,'khor,I-ALLO
7806,lo,I-ALLO
7807,bsgom,I-ALLO
7808,par,I-ALLO
7809,bya,I-ALLO
7810,ste/,I-ALLO
7811,de,I-ALLO
7812,yang,I-ALLO
7813,a,I-ALLO
7814,las,I-ALLO
7815,skyes,I-ALLO
7816,pa,I-ALLO
7817,kha,I-ALLO
7818,dog,I-ALLO
7819,drug,I-ALLO
7820,dang,I-ALLO
7821,ldan,I-ALLO
7822,pa,I-ALLO
7823,rtsibs,I-ALLO
7824,drug,I-ALLO
7825,pa/,I-ALLO
7826,phyi,I-ALLO
7827,dang,I-ALLO
7828,nang,I-ALLO
7829,du,I-ALLO
7830,mu,I-ALLO
7831,khyud,I-ALLO
7832,bzhi,I-ALLO
7833,dang,I-ALLO
7834,ldan,I-ALLO
7835,pa,I-ALLO
7836,ste/,I-ALLO
7837,de'i,I-ALLO
7838,lte,I-ALLO
7839,ba'i,I-ALLO
7840,dkyil,I-ALLO
7841,du,I-ALLO
7842,yi,I-ALLO
7843,ge,I-ALLO
7844,a,I-ALLO
7845,bsam,I-ALLO
7846,bar,I-ALLO
7847,bya'o//,I-ALLO
7848,de'i,I-ALLO
7849,phyi,I-ALLO
7850,rim,I-ALLO
7851,gyi,I-ALLO
7852,mu,I-ALLO
7853,khyud,I-ALLO
7854,dang,I-ALLO
7855,po,I-ALLO
7856,la,I-ALLO
7857,'jam,I-ALLO
7858,dpal,I-ALLO
7859,ye,I-ALLO
7860,shes,I-ALLO
7861,sems,I-ALLO
7862,dpa'i,I-ALLO
7863,rtsa,I-ALLO
7864,ba'i,I-ALLO
7865,gsang,I-ALLO
7866,sngags/,I-ALLO
7867,oM,I-ALLO
7868,sarbba,I-ALLO
7869,d+harmA,I-ALLO
7870,ab+hA,I-ALLO
7871,ba/,I-ALLO
7872,swa,I-ALLO
7873,b+hA,I-ALLO
7874,ba/,I-ALLO
7875,bi,I-ALLO
7876,shudd+ha/,I-ALLO
7877,tsak+Shu/,I-ALLO
7878,badz+ra,I-ALLO
7879,a,I-ALLO
7880,A,I-ALLO
7881,oM,I-ALLO
7882,aH,I-ALLO
7883,rnams,I-ALLO
7884,'god,I-ALLO
7885,par,I-ALLO
7886,bya'o//,I-ALLO
7887,de'i,I-ALLO
7888,phyi,I-ALLO
7889,rim,I-ALLO
7890,gyi,I-ALLO
7891,mu,I-ALLO
7892,khyud,I-ALLO
7893,gnyis,I-ALLO
7894,pa,I-ALLO
7895,la,I-ALLO
7896,sgra,I-ALLO
7897,yig,I-ALLO
7898,bcu,I-ALLO
7899,gnyis,I-ALLO
7900,'god,I-ALLO
7901,par,I-ALLO
7902,bya'o//,I-ALLO
7903,de'i,I-ALLO
7904,phyi,I-ALLO
7905,rol,I-ALLO
7906,gyi,I-ALLO
7907,rtsibs,I-ALLO
7908,rnams,I-ALLO
7909,la,I-ALLO
7910,'di,I-ALLO
7911,ltar/,I-ALLO
7912,rtsibs,I-ALLO
7913,dang,I-ALLO
7914,po,I-ALLO
7915,la/,I-ALLO
7916,oM,I-ALLO
7917,badz+ra,I-ALLO
7918,tIk+Sh+NA,I-ALLO
7919,ya,I-ALLO
7920,te,I-ALLO
7921,na,I-ALLO
7922,maH,I-ALLO
7923,gnyis,I-ALLO
7924,pa,I-ALLO
7925,la/,I-ALLO
7926,oM,I-ALLO
7927,duHkha,I-ALLO
7928,tstshe,I-ALLO
7929,dA,I-ALLO
7930,ya,I-ALLO
7931,te,I-ALLO
7932,na,I-ALLO
7933,maH,I-ALLO
7934,gsum,I-ALLO
7935,pa,I-ALLO
7936,la/,I-ALLO
7937,oM,I-ALLO
7938,pradznyA,I-ALLO
7939,dznyA,I-ALLO
7940,na,I-ALLO
7941,mUrtA,I-ALLO
7942,ya,I-ALLO
7943,te,I-ALLO
7944,na,I-ALLO
7945,maH,I-ALLO
7946,bzhi,I-ALLO
7947,pa,I-ALLO
7948,la/,I-ALLO
7949,oM,I-ALLO
7950,dznyA,I-ALLO
7951,na,I-ALLO
7952,kA,I-ALLO
7953,yA,I-ALLO
7954,ya,I-ALLO
7955,te,I-ALLO
7956,na,I-ALLO
7957,maH,I-ALLO
7958,lnga,I-ALLO
7959,pa,I-ALLO
7960,la/,I-ALLO
7961,oM,I-ALLO
7962,wA,I-ALLO
7963,gI,I-ALLO
7964,shwa,I-ALLO
7965,ri,I-ALLO
7966,ya,I-ALLO
7967,te,I-ALLO
7968,na,I-ALLO
7969,maH,I-ALLO
7970,drug,I-ALLO
7971,pa,I-ALLO
7972,la/,I-ALLO
7973,oM,I-ALLO
7974,a,I-ALLO
7975,ra,I-ALLO
7976,pa,I-ALLO
7977,tsa,I-ALLO
7978,nA,I-ALLO
7979,ya,I-ALLO
7980,te,I-ALLO
7981,na,I-ALLO
7982,maH,I-ALLO
7983,de'i,I-ALLO
7984,phy'i,I-ALLO
7985,mu,I-ALLO
7986,khyud,I-ALLO
7987,dang,I-ALLO
7988,po,I-ALLO
7989,la/,I-ALLO
7990,a,I-ALLO
7991,A,I-ALLO
7992,sarba,I-ALLO
7993,ta,I-ALLO
7994,thA,I-ALLO
7995,ga,I-ALLO
7996,ta,I-ALLO
7997,hR,I-ALLO
7998,da,I-ALLO
7999,ya,I-ALLO
8000,ha,I-ALLO
8001,ra,I-ALLO
8002,ha,I-ALLO
8003,ra/,I-ALLO
8004,oM,I-ALLO
8005,hUM,I-ALLO
8006,hrIH,I-ALLO
8007,b+ha,I-ALLO
8008,ga,I-ALLO
8009,wAn/,I-ALLO
8010,dznyA,I-ALLO
8011,na,I-ALLO
8012,mUrti/,I-ALLO
8013,wA,I-ALLO
8014,gI,I-ALLO
8015,shwa,I-ALLO
8016,ra,I-ALLO
8017,ma,I-ALLO
8018,hA,I-ALLO
8019,pA,I-ALLO
8020,tsa/,I-ALLO
8021,sarba,I-ALLO
8022,d+harma,I-ALLO
8023,ga,I-ALLO
8024,ga,I-ALLO
8025,na/,I-ALLO
8026,a,I-ALLO
8027,ma,I-ALLO
8028,la/,I-ALLO
8029,su,I-ALLO
8030,pa,I-ALLO
8031,ri,I-ALLO
8032,shudd+ha/,I-ALLO
8033,d+harmad+hAtudznyAnagarb+hAH,I-ALLO
8034,phyi,I-ALLO
8035,rol,I-ALLO
8036,gyi,I-ALLO
8037,mu,I-ALLO
8038,khyud,I-ALLO
8039,gnyis,I-ALLO
8040,pa,I-ALLO
8041,la/,I-ALLO
8042,ka,I-ALLO
8043,kha,I-ALLO
8044,la,I-ALLO
8045,sogs,I-ALLO
8046,pa,I-ALLO
8047,sa,I-ALLO
8048,ha'i,I-ALLO
8049,mthar,I-ALLO
8050,thug,I-ALLO
8051,pa'i,I-ALLO
8052,yi,I-ALLO
8053,ge,I-ALLO
8054,sum,I-ALLO
8055,cu,I-ALLO
8056,rtsa,I-ALLO
8057,gsum,I-ALLO
8058,'god,I-ALLO
8059,par,I-ALLO
8060,bya'o//,I-ALLO
8061,mu,I-ALLO
8062,khyud,I-ALLO
8063,bzhi'i,I-ALLO
8064,yi,I-ALLO
8065,ge,I-ALLO
8066,ni,I-ALLO
8067,kha,I-ALLO
8068,dog,I-ALLO
8069,dkar,I-ALLO
8070,po'o//,I-ALLO
8071,rtsibs,I-ALLO
8072,drug,I-ALLO
8073,gi,I-ALLO
8074,yi,I-ALLO
8075,ge,I-ALLO
8076,ni,I-ALLO
8077,rigs,I-ALLO
8078,drug,I-ALLO
8079,gi,I-ALLO
8080,kha,I-ALLO
8081,dog,I-ALLO
8082,gi,I-ALLO
8083,rim,I-ALLO
8084,pa,I-ALLO
8085,bzhin,I-ALLO
8086,no//,I-ALLO
8087,'khor,I-ALLO
8088,lo'i,I-ALLO
8089,dbus,I-ALLO
8090,kyi,I-ALLO
8091,yi,I-ALLO
8092,ge,I-ALLO
8093,a,I-ALLO
8094,las,I-ALLO
8095,bskyed,I-ALLO
8096,pa,I-ALLO
8097,bcom,I-ALLO
8098,ldan,I-ALLO
8099,'das,I-ALLO
8100,ye,I-ALLO
8101,shes,I-ALLO
8102,sems,I-ALLO
8103,dpa',I-ALLO
8104,ston,I-ALLO
8105,ka'i,I-ALLO
8106,zla,I-ALLO
8107,ba'i,I-ALLO
8108,mdog,I-ALLO
8109,can,I-ALLO
8110,intra,I-ALLO
8111,ni,I-ALLO
8112,la'i,I-ALLO
8113,mdog,I-ALLO
8114,go,I-ALLO
8115,gtsug,I-ALLO
8116,phud,I-ALLO
8117,nyi,I-ALLO
8118,ma,I-ALLO
8119,shar,I-ALLO
8120,ga'i,I-ALLO
8121,dkyil,I-ALLO
8122,ltar,I-ALLO
8123,'od,I-ALLO
8124,kyi,I-ALLO
8125,dkyil,I-ALLO
8126,'khor,I-ALLO
8127,gyis,I-ALLO
8128,bskor,I-ALLO
8129,ba/,I-ALLO
8130,de,I-ALLO
8131,bzhin,I-ALLO
8132,gshegs,I-ALLO
8133,pa,I-ALLO
8134,thams,I-ALLO
8135,cad,I-ALLO
8136,kyi,I-ALLO
8137,rgyun,I-ALLO
8138,gyi,I-ALLO
8139,dngos,I-ALLO
8140,po'i,I-ALLO
8141,ting,I-ALLO
8142,nge,I-ALLO
8143,'dzin,I-ALLO
8144,dang,I-ALLO
8145,ldan,I-ALLO
8146,pa/,I-ALLO
8147,sna,I-ALLO
8148,tshogs,I-ALLO
8149,padma'i,I-ALLO
8150,gdan,I-ALLO
8151,la,I-ALLO
8152,bzhugs,I-ALLO
8153,pa,I-ALLO
8154,phyag,I-ALLO
8155,gnyis,I-ALLO
8156,kyis,I-ALLO
8157,utpala,I-ALLO
8158,dmar,I-ALLO
8159,po,I-ALLO
8160,dang,I-ALLO
8161,sngon,I-ALLO
8162,po,I-ALLO
8163,gnyis,I-ALLO
8164,la/,I-ALLO
8165,shes,I-ALLO
8166,rab,I-ALLO
8167,kyi,I-ALLO
8168,pha,I-ALLO
8169,rol,I-ALLO
8170,tu,I-ALLO
8171,phyin,I-ALLO
8172,pa'i,I-ALLO
8173,ting,I-ALLO
8174,nge,I-ALLO
8175,'dzin,I-ALLO
8176,gnyis,I-ALLO
8177,gnas,I-ALLO
8178,pa,I-ALLO
8179,'dzin,I-ALLO
8180,pa/,I-ALLO
8181,zhi,I-ALLO
8182,ba'i,I-ALLO
8183,tshul,I-ALLO
8184,dang,I-ALLO
8185,ldan,I-ALLO
8186,par,I-ALLO
8187,bdag,I-ALLO
8188,nyid,I-ALLO
8189,bsam,I-ALLO
8190,ste/,I-ALLO
8191,de'i,I-ALLO
8192,thugs,I-ALLO
8193,kar,I-ALLO
8194,zla,I-ALLO
8195,ba'i,I-ALLO
8196,dkyil,I-ALLO
8197,'khor,I-ALLO
8198,bsgoms,I-ALLO
8199,nas/,I-ALLO
8200,de'i,I-ALLO
8201,steng,I-ALLO
8202,du,I-ALLO
8203,shes,I-ALLO
8204,rab,I-ALLO
8205,kyi,I-ALLO
8206,phra,I-ALLO
8207,rol,I-ALLO
8208,tu,I-ALLO
8209,phyin,I-ALLO
8210,pa'i,I-ALLO
8211,rang,I-ALLO
8212,bzhin/,I-ALLO
8213,thams,I-ALLO
8214,cad,I-ALLO
8215,mkhyen,I-ALLO
8216,pa'i,I-ALLO
8217,ye,I-ALLO
8218,shes,I-ALLO
8219,'byung,I-ALLO
8220,ba'i,I-ALLO
8221,rkyen/,I-ALLO
8222,nyan,I-ALLO
8223,thos,I-ALLO
8224,dang,I-ALLO
8225,rang,I-ALLO
8226,sangs,I-ALLO
8227,rgyas,I-ALLO
8228,thams,I-ALLO
8229,cad,I-ALLO
8230,skye,I-ALLO
8231,ba'i,I-ALLO
8232,dngos,I-ALLO
8233,po/,I-ALLO
8234,byang,I-ALLO
8235,chub,I-ALLO
8236,sems,I-ALLO
8237,dpa',I-ALLO
8238,thams,I-ALLO
8239,cad,I-ALLO
8240,kyi,I-ALLO
8241,bsod,I-ALLO
8242,nams,I-ALLO
8243,dang,I-ALLO
8244,ye,I-ALLO
8245,shes,I-ALLO
8246,kyi,I-ALLO
8247,dngos,I-ALLO
8248,po/,I-ALLO
8249,don,I-ALLO
8250,dam,I-ALLO
8251,pa'i,I-ALLO
8252,yig,I-ALLO
8253,'bru/,I-ALLO
8254,yi,I-ALLO
8255,ge,I-ALLO
8256,thams,I-ALLO
8257,cad,I-ALLO
8258,kyi,I-ALLO
8259,rkyen,I-ALLO
8260,yi,I-ALLO
8261,ge,I-ALLO
8262,a,I-ALLO
8263,bsgom,I-ALLO
8264,par,I-ALLO
8265,bya'o//,I-ALLO
8266,de,I-ALLO
8267,nas,I-ALLO
8268,ji,I-ALLO
8269,skad,I-ALLO
8270,bstan,I-ALLO
8271,pa'i,I-ALLO
